map,plane,i,j,u_nm,v_nm,value
rms,yz,91,3,45.75,1.75,0.00031854914
rms,yz,91,4,45.75,2.25,0.00082812743
rms,yz,91,5,45.75,2.75,0.010226972
rms,yz,91,6,45.75,3.25,0.02206988
rms,yz,91,7,45.75,3.75,0.031288818
rms,yz,91,8,45.75,4.25,0.035856634
rms,yz,91,9,45.75,4.75,0.03611796
rms,yz,91,10,45.75,5.25,0.03450216
rms,yz,91,11,45.75,5.75,0.033024926
rms,yz,91,12,45.75,6.25,0.03237449
rms,yz,91,13,45.75,6.75,0.033276506
rms,yz,91,14,45.75,7.25,0.03440294
rms,yz,91,15,45.75,7.75,0.034484178
rms,yz,91,16,45.75,8.25,0.033625193
rms,yz,91,17,45.75,8.75,0.032556344
rms,yz,91,18,45.75,9.25,0.031948715
rms,yz,91,19,45.75,9.75,0.031551443
rms,yz,91,20,45.75,10.25,0.03146291
rms,yz,91,21,45.75,10.75,0.03261645
rms,yz,91,22,45.75,11.25,0.035008848
rms,yz,91,23,45.75,11.75,0.036770474
rms,yz,91,24,45.75,12.25,0.03689538
rms,yz,91,25,45.75,12.75,0.03557618
rms,yz,91,26,45.75,13.25,0.034005944
rms,yz,91,27,45.75,13.75,0.03319157
rms,yz,91,28,45.75,14.25,0.03310421
rms,yz,91,29,45.75,14.75,0.032908052
rms,yz,91,30,45.75,15.25,0.032350484
rms,yz,91,31,45.75,15.75,0.031637188
rms,yz,91,32,45.75,16.25,0.030931858
rms,yz,91,33,45.75,16.75,0.030586049
rms,yz,91,34,45.75,17.25,0.030606775
rms,yz,91,35,45.75,17.75,0.030956762
rms,yz,91,36,45.75,18.25,0.03126565
rms,yz,91,37,45.75,18.75,0.03134392
rms,yz,91,38,45.75,19.25,0.031465154
rms,yz,91,39,45.75,19.75,0.032043602
rms,yz,91,40,45.75,20.25,0.032970503
rms,yz,91,41,45.75,20.75,0.033801608
rms,yz,91,42,45.75,21.25,0.034110606
rms,yz,91,43,45.75,21.75,0.03380501
rms,yz,91,44,45.75,22.25,0.03313936
rms,yz,91,45,45.75,22.75,0.032465532
rms,yz,91,46,45.75,23.25,0.03224416
rms,yz,91,47,45.75,23.75,0.03252345
rms,yz,91,48,45.75,24.25,0.032889485
rms,yz,91,49,45.75,24.75,0.03295532
rms,yz,91,50,45.75,25.25,0.032598045
rms,yz,91,51,45.75,25.75,0.03205852
rms,yz,91,52,45.75,26.25,0.031687222
rms,yz,91,53,45.75,26.75,0.031450093
rms,yz,91,54,45.75,27.25,0.031016357
rms,yz,91,55,45.75,27.75,0.030616116
rms,yz,91,56,45.75,28.25,0.030944847
rms,yz,91,57,45.75,28.75,0.032488093
rms,yz,91,58,45.75,29.25,0.03443828
rms,yz,91,59,45.75,29.75,0.035474017
rms,yz,91,60,45.75,30.25,0.03472916
rms,yz,91,61,45.75,30.75,0.032550804
rms,yz,91,62,45.75,31.25,0.030431865
rms,yz,91,63,45.75,31.75,0.029565323
rms,yz,91,64,45.75,32.25,0.02979309
rms,yz,91,65,45.75,32.75,0.030592415
rms,yz,91,66,45.75,33.25,0.031354476
rms,yz,91,67,45.75,33.75,0.031868875
rms,yz,91,68,45.75,34.25,0.032218467
rms,yz,91,69,45.75,34.75,0.0326945
rms,yz,91,70,45.75,35.25,0.03348253
rms,yz,91,71,45.75,35.75,0.033775747
rms,yz,91,72,45.75,36.25,0.033060018
rms,yz,91,73,45.75,36.75,0.03180508
rms,yz,91,74,45.75,37.25,0.030825859
rms,yz,91,75,45.75,37.75,0.03060096
rms,yz,91,76,45.75,38.25,0.031001056
rms,yz,91,77,45.75,38.75,0.031084344
rms,yz,91,78,45.75,39.25,0.03019426
rms,yz,91,79,45.75,39.75,0.028875493
rms,yz,91,80,45.75,40.25,0.028293144
rms,yz,91,81,45.75,40.75,0.028957603
rms,yz,91,82,45.75,41.25,0.030288365
rms,yz,91,83,45.75,41.75,0.03133019
rms,yz,91,84,45.75,42.25,0.03155504
rms,yz,91,85,45.75,42.75,0.031142304
rms,yz,91,86,45.75,43.25,0.030194633
rms,yz,91,87,45.75,43.75,0.02875809
rms,yz,91,88,45.75,44.25,0.027340872
rms,yz,91,89,45.75,44.75,0.027144827
rms,yz,91,90,45.75,45.25,0.028239243
rms,yz,91,91,45.75,45.75,0.028009407
rms,yz,91,92,45.75,46.25,0.024381483
rms,yz,91,93,45.75,46.75,0.017167369
rms,yz,91,94,45.75,47.25,0.007950394
rms,yz,91,95,45.75,47.75,0.00065601326
rms,yz,91,96,45.75,48.25,0.00025916204
rms,yz,91,97,45.75,48.75,8.425765e-05
rms,yz,91,98,45.75,49.25,4.7005782e-05
rms,yz,91,99,45.75,49.75,4.2370906e-05
rms,yz,92,0,46.25,0.25,4.1744406e-05
rms,yz,92,1,46.25,0.75,4.65849e-05
rms,yz,92,2,46.25,1.25,8.237505e-05
rms,yz,92,3,46.25,1.75,0.0002753624
rms,yz,92,4,46.25,2.25,0.0007056192
rms,yz,92,5,46.25,2.75,0.008752272
rms,yz,92,6,46.25,3.25,0.018912746
rms,yz,92,7,46.25,3.75,0.026815008
rms,yz,92,8,46.25,4.25,0.030643709
rms,yz,92,9,46.25,4.75,0.030638974
rms,yz,92,10,46.25,5.25,0.02895191
rms,yz,92,11,46.25,5.75,0.027616398
rms,yz,92,12,46.25,6.25,0.027249338
rms,yz,92,13,46.25,6.75,0.028363371
rms,yz,92,14,46.25,7.25,0.02969425
rms,yz,92,15,46.25,7.75,0.02987241
rms,yz,92,16,46.25,8.25,0.028924167
rms,yz,92,17,46.25,8.75,0.027705662
rms,yz,92,18,46.25,9.25,0.027075037
rms,yz,92,19,46.25,9.75,0.026796216
rms,yz,92,20,46.25,10.25,0.026740186
rms,yz,92,21,46.25,10.75,0.027763939
rms,yz,92,22,46.25,11.25,0.029964896
rms,yz,92,23,46.25,11.75,0.031631228
rms,yz,92,24,46.25,12.25,0.031974543
rms,yz,92,25,46.25,12.75,0.031068247
rms,yz,92,26,46.25,13.25,0.029722603
rms,yz,92,27,46.25,13.75,0.028953314
rms,yz,92,28,46.25,14.25,0.028915487
rms,yz,92,29,46.25,14.75,0.028804531
rms,yz,92,30,46.25,15.25,0.028291106
rms,yz,92,31,46.25,15.75,0.027654089
rms,yz,92,32,46.25,16.25,0.027143028
rms,yz,92,33,46.25,16.75,0.026907148
rms,yz,92,34,46.25,17.25,0.02685069
rms,yz,92,35,46.25,17.75,0.026829923
rms,yz,92,36,46.25,18.25,0.026677739
rms,yz,92,37,46.25,18.75,0.026474142
rms,yz,92,38,46.25,19.25,0.02657083
rms,yz,92,39,46.25,19.75,0.027181422
rms,yz,92,40,46.25,20.25,0.02816292
rms,yz,92,41,46.25,20.75,0.029134044
rms,yz,92,42,46.25,21.25,0.029808575
rms,yz,92,43,46.25,21.75,0.030089617
rms,yz,92,44,46.25,22.25,0.029870167
rms,yz,92,45,46.25,22.75,0.029585483
rms,yz,92,46,46.25,23.25,0.029487407
rms,yz,92,47,46.25,23.75,0.029429855
rms,yz,92,48,46.25,24.25,0.02934545
rms,yz,92,49,46.25,24.75,0.029324003
rms,yz,92,50,46.25,25.25,0.029142438
rms,yz,92,51,46.25,25.75,0.028743632
rms,yz,92,52,46.25,26.25,0.028352091
rms,yz,92,53,46.25,26.75,0.027756419
rms,yz,92,54,46.25,27.25,0.026805634
rms,yz,92,55,46.25,27.75,0.02615341
rms,yz,92,56,46.25,28.25,0.026606688
rms,yz,92,57,46.25,28.75,0.028378477
rms,yz,92,58,46.25,29.25,0.030526556
rms,yz,92,59,46.25,29.75,0.031677898
rms,yz,92,60,46.25,30.25,0.030986838
rms,yz,92,61,46.25,30.75,0.028778348
rms,yz,92,62,46.25,31.25,0.02653152
rms,yz,92,63,46.25,31.75,0.025395988
rms,yz,92,64,46.25,32.25,0.025498217
rms,yz,92,65,46.25,32.75,0.026371056
rms,yz,92,66,46.25,33.25,0.027200935
rms,yz,92,67,46.25,33.75,0.027747676
rms,yz,92,68,46.25,34.25,0.028063383
rms,yz,92,69,46.25,34.75,0.028410077
rms,yz,92,70,46.25,35.25,0.029011326
rms,yz,92,71,46.25,35.75,0.029184574
rms,yz,92,72,46.25,36.25,0.028427858
rms,yz,92,73,46.25,36.75,0.02720561
rms,yz,92,74,46.25,37.25,0.026299203
rms,yz,92,75,46.25,37.75,0.026101435
rms,yz,92,76,46.25,38.25,0.026468609
rms,yz,92,77,46.25,38.75,0.026565325
rms,yz,92,78,46.25,39.25,0.02583331
rms,yz,92,79,46.25,39.75,0.02472415
rms,yz,92,80,46.25,40.25,0.0242921
rms,yz,92,81,46.25,40.75,0.02498815
rms,yz,92,82,46.25,41.25,0.026347006
rms,yz,92,83,46.25,41.75,0.027445693
rms,yz,92,84,46.25,42.25,0.027681137
rms,yz,92,85,46.25,42.75,0.027027454
rms,yz,92,86,46.25,43.25,0.025756076
rms,yz,92,87,46.25,43.75,0.024319826
rms,yz,92,88,46.25,44.25,0.023346392
rms,yz,92,89,46.25,44.75,0.023580221
rms,yz,92,90,46.25,45.25,0.024592338
rms,yz,92,91,46.25,45.75,0.024285639
rms,yz,92,92,46.25,46.25,0.021039428
rms,yz,92,93,46.25,46.75,0.01475576
rms,yz,92,94,46.25,47.25,0.0068125958
rms,yz,92,95,46.25,47.75,0.00056241755
rms,yz,92,96,46.25,48.25,0.00022803721
rms,yz,92,97,46.25,48.75,7.6385666e-05
rms,yz,92,98,46.25,49.25,4.549157e-05
rms,yz,92,99,46.25,49.75,4.1275354e-05
rms,yz,93,0,46.75,0.25,4.061035e-05
rms,yz,93,1,46.75,0.75,4.4052667e-05
rms,yz,93,2,46.75,1.25,6.618234e-05
rms,yz,93,3,46.75,1.75,0.0001992372
rms,yz,93,4,46.75,2.25,0.00047668058
rms,yz,93,5,46.75,2.75,0.0060440344
rms,yz,93,6,46.75,3.25,0.013125351
rms,yz,93,7,46.75,3.75,0.018658739
rms,yz,93,8,46.75,4.25,0.021347858
rms,yz,93,9,46.75,4.75,0.021332588
rms,yz,93,10,46.75,5.25,0.020132508
rms,yz,93,11,46.75,5.75,0.019267792
rms,yz,93,12,46.75,6.25,0.019123884
rms,yz,93,13,46.75,6.75,0.01998093
rms,yz,93,14,46.75,7.25,0.0209967
rms,yz,93,15,46.75,7.75,0.021107808
rms,yz,93,16,46.75,8.25,0.020302897
rms,yz,93,17,46.75,8.75,0.019283028
rms,yz,93,18,46.75,9.25,0.01879477
rms,yz,93,19,46.75,9.75,0.018652773
rms,yz,93,20,46.75,10.25,0.018647881
rms,yz,93,21,46.75,10.75,0.019393701
rms,yz,93,22,46.75,11.25,0.020979283
rms,yz,93,23,46.75,11.75,0.02222457
rms,yz,93,24,46.75,12.25,0.022614243
rms,yz,93,25,46.75,12.75,0.022152945
rms,yz,93,26,46.75,13.25,0.021329902
rms,yz,93,27,46.75,13.75,0.020801969
rms,yz,93,28,46.75,14.25,0.020785443
rms,yz,93,29,46.75,14.75,0.020717451
rms,yz,93,30,46.75,15.25,0.020338459
rms,yz,93,31,46.75,15.75,0.019846523
rms,yz,93,32,46.75,16.25,0.019490255
rms,yz,93,33,46.75,16.75,0.01931674
rms,yz,93,34,46.75,17.25,0.019232705
rms,yz,93,35,46.75,17.75,0.019114709
rms,yz,93,36,46.75,18.25,0.018867357
rms,yz,93,37,46.75,18.75,0.018623775
rms,yz,93,38,46.75,19.25,0.01865322
rms,yz,93,39,46.75,19.75,0.019152844
rms,yz,93,40,46.75,20.25,0.019930268
rms,yz,93,41,46.75,20.75,0.02072727
rms,yz,93,42,46.75,21.25,0.021429956
rms,yz,93,43,46.75,21.75,0.021848982
rms,yz,93,44,46.75,22.25,0.021810208
rms,yz,93,45,46.75,22.75,0.02173157
rms,yz,93,46,46.75,23.25,0.02170098
rms,yz,93,47,46.75,23.75,0.021603873
rms,yz,93,48,46.75,24.25,0.02143408
rms,yz,93,49,46.75,24.75,0.021351455
rms,yz,93,50,46.75,25.25,0.021215336
rms,yz,93,51,46.75,25.75,0.020950966
rms,yz,93,52,46.75,26.25,0.020644523
rms,yz,93,53,46.75,26.75,0.02006971
rms,yz,93,54,46.75,27.25,0.019224608
rms,yz,93,55,46.75,27.75,0.018651625
rms,yz,93,56,46.75,28.25,0.019003397
rms,yz,93,57,46.75,28.75,0.020418074
rms,yz,93,58,46.75,29.25,0.022112729
rms,yz,93,59,46.75,29.75,0.023006829
rms,yz,93,60,46.75,30.25,0.022453915
rms,yz,93,61,46.75,30.75,0.02075264
rms,yz,93,62,46.75,31.25,0.019051945
rms,yz,93,63,46.75,31.75,0.01814813
rms,yz,93,64,46.75,32.25,0.018166065
rms,yz,93,65,46.75,32.75,0.018840516
rms,yz,93,66,46.75,33.25,0.019514477
rms,yz,93,67,46.75,33.75,0.019954491
rms,yz,93,68,46.75,34.25,0.020157062
rms,yz,93,69,46.75,34.75,0.02032544
rms,yz,93,70,46.75,35.25,0.020637061
rms,yz,93,71,46.75,35.75,0.020662375
rms,yz,93,72,46.75,36.25,0.020076124
rms,yz,93,73,46.75,36.75,0.019175408
rms,yz,93,74,46.75,37.25,0.018517224
rms,yz,93,75,46.75,37.75,0.018378608
rms,yz,93,76,46.75,38.25,0.018639788
rms,yz,93,77,46.75,38.75,0.018715128
rms,yz,93,78,46.75,39.25,0.018220948
rms,yz,93,79,46.75,39.75,0.017473273
rms,yz,93,80,46.75,40.25,0.01718541
rms,yz,93,81,46.75,40.75,0.017705655
rms,yz,93,82,46.75,41.25,0.018711345
rms,yz,93,83,46.75,41.75,0.0195551
rms,yz,93,84,46.75,42.25,0.019755268
rms,yz,93,85,46.75,42.75,0.01919493
rms,yz,93,86,46.75,43.25,0.018115228
rms,yz,93,87,46.75,43.75,0.01701351
rms,yz,93,88,46.75,44.25,0.016432012
rms,yz,93,89,46.75,44.75,0.016721506
rms,yz,93,90,46.75,45.25,0.017411625
rms,yz,93,91,46.75,45.75,0.017103542
rms,yz,93,92,46.75,46.25,0.014747965
rms,yz,93,93,46.75,46.75,0.01029827
rms,yz,93,94,46.75,47.25,0.0047297347
rms,yz,93,95,46.75,47.75,0.0003858895
rms,yz,93,96,46.75,48.25,0.00016892291
rms,yz,93,97,46.75,48.75,6.319865e-05
rms,yz,93,98,46.75,49.25,4.3137017e-05
rms,yz,93,99,46.75,49.75,4.0786188e-05
rms,yz,94,0,47.25,0.25,4.024805e-05
rms,yz,94,1,47.25,0.75,4.245779e-05
rms,yz,94,2,47.25,1.25,5.0375165e-05
rms,yz,94,3,47.25,1.75,0.0001142648
rms,yz,94,4,47.25,2.25,0.0001808717
rms,yz,94,5,47.25,2.75,0.0027221732
rms,yz,94,6,47.25,3.25,0.0060007516
rms,yz,94,7,47.25,3.75,0.008575387
rms,yz,94,8,47.25,4.25,0.009834815
rms,yz,94,9,47.25,4.75,0.009842965
rms,yz,94,10,47.25,5.25,0.009303207
rms,yz,94,11,47.25,5.75,0.008932915
rms,yz,94,12,47.25,6.25,0.008894867
rms,yz,94,13,47.25,6.75,0.0092996955
rms,yz,94,14,47.25,7.25,0.00977644
rms,yz,94,15,47.25,7.75,0.00981597
rms,yz,94,16,47.25,8.25,0.009410401
rms,yz,94,17,47.25,8.75,0.0088961255
rms,yz,94,18,47.25,9.25,0.008662872
rms,yz,94,19,47.25,9.75,0.008606707
rms,yz,94,20,47.25,10.25,0.00862041
rms,yz,94,21,47.25,10.75,0.008967907
rms,yz,94,22,47.25,11.25,0.009702651
rms,yz,94,23,47.25,11.75,0.010289282
rms,yz,94,24,47.25,12.25,0.01050377
rms,yz,94,25,47.25,12.75,0.0103440285
rms,yz,94,26,47.25,13.25,0.010009392
rms,yz,94,27,47.25,13.75,0.009786475
rms,yz,94,28,47.25,14.25,0.009787017
rms,yz,94,29,47.25,14.75,0.009760815
rms,yz,94,30,47.25,15.25,0.009580708
rms,yz,94,31,47.25,15.75,0.009344563
rms,yz,94,32,47.25,16.25,0.009172149
rms,yz,94,33,47.25,16.75,0.009083252
rms,yz,94,34,47.25,17.25,0.00902936
rms,yz,94,35,47.25,17.75,0.008949362
rms,yz,94,36,47.25,18.25,0.008806662
rms,yz,94,37,47.25,18.75,0.008669828
rms,yz,94,38,47.25,19.25,0.008674169
rms,yz,94,39,47.25,19.75,0.008914834
rms,yz,94,40,47.25,20.25,0.009295827
rms,yz,94,41,47.25,20.75,0.009685362
rms,yz,94,42,47.25,21.25,0.010064972
rms,yz,94,43,47.25,21.75,0.010296604
rms,yz,94,44,47.25,22.25,0.010307108
rms,yz,94,45,47.25,22.75,0.01029272
rms,yz,94,46,47.25,23.25,0.010287318
rms,yz,94,47,47.25,23.75,0.010238063
rms,yz,94,48,47.25,24.25,0.01015555
rms,yz,94,49,47.25,24.75,0.010104393
rms,yz,94,50,47.25,25.25,0.010045414
rms,yz,94,51,47.25,25.75,0.009928989
rms,yz,94,52,47.25,26.25,0.0097814165
rms,yz,94,53,47.25,26.75,0.009479987
rms,yz,94,54,47.25,27.25,0.009050978
rms,yz,94,55,47.25,27.75,0.008757433
rms,yz,94,56,47.25,28.25,0.008915666
rms,yz,94,57,47.25,28.75,0.009599181
rms,yz,94,58,47.25,29.25,0.01041782
rms,yz,94,59,47.25,29.75,0.01084142
rms,yz,94,60,47.25,30.25,0.010564664
rms,yz,94,61,47.25,30.75,0.0097557735
rms,yz,94,62,47.25,31.25,0.008973263
rms,yz,94,63,47.25,31.75,0.008546683
rms,yz,94,64,47.25,32.25,0.008549574
rms,yz,94,65,47.25,32.75,0.008869565
rms,yz,94,66,47.25,33.25,0.009204774
rms,yz,94,67,47.25,33.75,0.00941679
rms,yz,94,68,47.25,34.25,0.009500671
rms,yz,94,69,47.25,34.75,0.009550135
rms,yz,94,70,47.25,35.25,0.009647782
rms,yz,94,71,47.25,35.75,0.009620111
rms,yz,94,72,47.25,36.25,0.009328711
rms,yz,94,73,47.25,36.75,0.0089017255
rms,yz,94,74,47.25,37.25,0.008595996
rms,yz,94,75,47.25,37.75,0.008542047
rms,yz,94,76,47.25,38.25,0.008671369
rms,yz,94,77,47.25,38.75,0.008714949
rms,yz,94,78,47.25,39.25,0.008504559
rms,yz,94,79,47.25,39.75,0.008168413
rms,yz,94,80,47.25,40.25,0.008041052
rms,yz,94,81,47.25,40.75,0.00828292
rms,yz,94,82,47.25,41.25,0.008754237
rms,yz,94,83,47.25,41.75,0.009153609
rms,yz,94,84,47.25,42.25,0.009246733
rms,yz,94,85,47.25,42.75,0.008961381
rms,yz,94,86,47.25,43.25,0.008416815
rms,yz,94,87,47.25,43.75,0.007880237
rms,yz,94,88,47.25,44.25,0.007632665
rms,yz,94,89,47.25,44.75,0.0077872006
rms,yz,94,90,47.25,45.25,0.008096428
rms,yz,94,91,47.25,45.75,0.007927503
rms,yz,94,92,47.25,46.25,0.006812877
rms,yz,94,93,47.25,46.75,0.0047325324
rms,yz,94,94,47.25,47.25,0.0021445325
rms,yz,94,95,47.25,47.75,0.00015231247
rms,yz,94,96,47.25,48.25,0.000101656646
rms,yz,94,97,47.25,48.75,4.9172933e-05
rms,yz,94,98,47.25,49.25,4.2283806e-05
rms,yz,94,99,47.25,49.75,4.0028266e-05
rms,yz,95,0,47.75,0.25,3.9595245e-05
rms,yz,95,1,47.75,0.75,4.2184092e-05
rms,yz,95,2,47.75,1.25,4.6223613e-05
rms,yz,95,3,47.75,1.75,7.52198e-05
rms,yz,95,4,47.75,2.25,0.00016438152
rms,yz,95,5,47.75,2.75,0.00018246472
rms,yz,95,6,47.75,3.25,0.0004775881
rms,yz,95,7,47.75,3.75,0.00069888594
rms,yz,95,8,47.75,4.25,0.0008065773
rms,yz,95,9,47.75,4.75,0.00081324123
rms,yz,95,10,47.75,5.25,0.00077080465
rms,yz,95,11,47.75,5.75,0.00073639356
rms,yz,95,12,47.75,6.25,0.000727925
rms,yz,95,13,47.75,6.75,0.00075788324
rms,yz,95,14,47.75,7.25,0.0008000286
rms,yz,95,15,47.75,7.75,0.0008152519
rms,yz,95,16,47.75,8.25,0.000798712
rms,yz,95,17,47.75,8.75,0.0007706857
rms,yz,95,18,47.75,9.25,0.0007542521
rms,yz,95,19,47.75,9.75,0.0007458385
rms,yz,95,20,47.75,10.25,0.00074148097
rms,yz,95,21,47.75,10.75,0.00076324376
rms,yz,95,22,47.75,11.25,0.0008103057
rms,yz,95,23,47.75,11.75,0.0008452487
rms,yz,95,24,47.75,12.25,0.00085052766
rms,yz,95,25,47.75,12.75,0.0008324707
rms,yz,95,26,47.75,13.25,0.00080864475
rms,yz,95,27,47.75,13.75,0.00080078194
rms,yz,95,28,47.75,14.25,0.00080906355
rms,yz,95,29,47.75,14.75,0.000812755
rms,yz,95,30,47.75,15.25,0.0008032099
rms,yz,95,31,47.75,15.75,0.0007881185
rms,yz,95,32,47.75,16.25,0.0007737947
rms,yz,95,33,47.75,16.75,0.0007635411
rms,yz,95,34,47.75,17.25,0.00075479294
rms,yz,95,35,47.75,17.75,0.00074416795
rms,yz,95,36,47.75,18.25,0.000728922
rms,yz,95,37,47.75,18.75,0.000713586
rms,yz,95,38,47.75,19.25,0.000705879
rms,yz,95,39,47.75,19.75,0.0007149044
rms,yz,95,40,47.75,20.25,0.0007365654
rms,yz,95,41,47.75,20.75,0.00076310156
rms,yz,95,42,47.75,21.25,0.00078714185
rms,yz,95,43,47.75,21.75,0.0008031702
rms,yz,95,44,47.75,22.25,0.000802366
rms,yz,95,45,47.75,22.75,0.00080143136
rms,yz,95,46,47.75,23.25,0.00080584554
rms,yz,95,47,47.75,23.75,0.0008122043
rms,yz,95,48,47.75,24.25,0.00081641384
rms,yz,95,49,47.75,24.75,0.00082138495
rms,yz,95,50,47.75,25.25,0.0008210659
rms,yz,95,51,47.75,25.75,0.00081390777
rms,yz,95,52,47.75,26.25,0.0008024909
rms,yz,95,53,47.75,26.75,0.00078026374
rms,yz,95,54,47.75,27.25,0.00074506795
rms,yz,95,55,47.75,27.75,0.00071314326
rms,yz,95,56,47.75,28.25,0.00070731016
rms,yz,95,57,47.75,28.75,0.0007382562
rms,yz,95,58,47.75,29.25,0.0007848582
rms,yz,95,59,47.75,29.75,0.0008130585
rms,yz,95,60,47.75,30.25,0.0008048143
rms,yz,95,61,47.75,30.75,0.00077244133
rms,yz,95,62,47.75,31.25,0.0007358659
rms,yz,95,63,47.75,31.75,0.00071536674
rms,yz,95,64,47.75,32.25,0.00072322873
rms,yz,95,65,47.75,32.75,0.00075086445
rms,yz,95,66,47.75,33.25,0.0007736283
rms,yz,95,67,47.75,33.75,0.00078434154
rms,yz,95,68,47.75,34.25,0.0007844537
rms,yz,95,69,47.75,34.75,0.00078158453
rms,yz,95,70,47.75,35.25,0.000782501
rms,yz,95,71,47.75,35.75,0.0007752629
rms,yz,95,72,47.75,36.25,0.00075071707
rms,yz,95,73,47.75,36.75,0.0007214656
rms,yz,95,74,47.75,37.25,0.00070645765
rms,yz,95,75,47.75,37.75,0.0007132835
rms,yz,95,76,47.75,38.25,0.00073396787
rms,yz,95,77,47.75,38.75,0.00074557273
rms,yz,95,78,47.75,39.25,0.0007348199
rms,yz,95,79,47.75,39.75,0.00071229227
rms,yz,95,80,47.75,40.25,0.0007030054
rms,yz,95,81,47.75,40.75,0.0007183717
rms,yz,95,82,47.75,41.25,0.0007471919
rms,yz,95,83,47.75,41.75,0.00076851965
rms,yz,95,84,47.75,42.25,0.0007669284
rms,yz,95,85,47.75,42.75,0.0007384833
rms,yz,95,86,47.75,43.25,0.0006919498
rms,yz,95,87,47.75,43.75,0.00064578647
rms,yz,95,88,47.75,44.25,0.0006205084
rms,yz,95,89,47.75,44.75,0.0006301118
rms,yz,95,90,47.75,45.25,0.0006566813
rms,yz,95,91,47.75,45.75,0.0006472377
rms,yz,95,92,47.75,46.25,0.0005595353
rms,yz,95,93,47.75,46.75,0.0003852952
rms,yz,95,94,47.75,47.25,0.00015224324
rms,yz,95,95,47.75,47.75,0.00014118805
rms,yz,95,96,47.75,48.25,7.006238e-05
rms,yz,95,97,47.75,48.75,4.5731234e-05
rms,yz,95,98,47.75,49.25,4.1611598e-05
rms,yz,95,99,47.75,49.75,3.991672e-05
rms,yz,96,0,48.25,0.25,3.9530663e-05
rms,yz,96,1,48.25,0.75,4.1304276e-05
rms,yz,96,2,48.25,1.25,4.5199864e-05
rms,yz,96,3,48.25,1.75,5.0465216e-05
rms,yz,96,4,48.25,2.25,7.531341e-05
rms,yz,96,5,48.25,2.75,0.00011451989
rms,yz,96,6,48.25,3.25,0.00019904943
rms,yz,96,7,48.25,3.75,0.00027230007
rms,yz,96,8,48.25,4.25,0.00031008612
rms,yz,96,9,48.25,4.75,0.0003114542
rms,yz,96,10,48.25,5.25,0.00029331422
rms,yz,96,11,48.25,5.75,0.00027819327
rms,yz,96,12,48.25,6.25,0.00027305417
rms,yz,96,13,48.25,6.75,0.000281285
rms,yz,96,14,48.25,7.25,0.00029535693
rms,yz,96,15,48.25,7.75,0.00029844756
rms,yz,96,16,48.25,8.25,0.00028840493
rms,yz,96,17,48.25,8.75,0.00027325167
rms,yz,96,18,48.25,9.25,0.00026412072
rms,yz,96,19,48.25,9.75,0.00026127973
rms,yz,96,20,48.25,10.25,0.00026319147
rms,yz,96,21,48.25,10.75,0.00027791085
rms,yz,96,22,48.25,11.25,0.0003027748
rms,yz,96,23,48.25,11.75,0.00032223092
rms,yz,96,24,48.25,12.25,0.00032902323
rms,yz,96,25,48.25,12.75,0.00032377325
rms,yz,96,26,48.25,13.25,0.00031350073
rms,yz,96,27,48.25,13.75,0.0003070484
rms,yz,96,28,48.25,14.25,0.00030700763
rms,yz,96,29,48.25,14.75,0.00030558233
rms,yz,96,30,48.25,15.25,0.00029919366
rms,yz,96,31,48.25,15.75,0.00029189614
rms,yz,96,32,48.25,16.25,0.00028563998
rms,yz,96,33,48.25,16.75,0.00028250687
rms,yz,96,34,48.25,17.25,0.00027986866
rms,yz,96,35,48.25,17.75,0.00027662114
rms,yz,96,36,48.25,18.25,0.00027123696
rms,yz,96,37,48.25,18.75,0.00026566777
rms,yz,96,38,48.25,19.25,0.00026322016
rms,yz,96,39,48.25,19.75,0.00026728003
rms,yz,96,40,48.25,20.25,0.00027657277
rms,yz,96,41,48.25,20.75,0.00028801366
rms,yz,96,42,48.25,21.25,0.00030009364
rms,yz,96,43,48.25,21.75,0.0003083489
rms,yz,96,44,48.25,22.25,0.00030956435
rms,yz,96,45,48.25,22.75,0.00030954412
rms,yz,96,46,48.25,23.25,0.00031065906
rms,yz,96,47,48.25,23.75,0.0003114595
rms,yz,96,48,48.25,24.25,0.0003111663
rms,yz,96,49,48.25,24.75,0.00031064558
rms,yz,96,50,48.25,25.25,0.00030796323
rms,yz,96,51,48.25,25.75,0.00030409594
rms,yz,96,52,48.25,26.25,0.00029913994
rms,yz,96,53,48.25,26.75,0.00029131712
rms,yz,96,54,48.25,27.25,0.000278897
rms,yz,96,55,48.25,27.75,0.00026864588
rms,yz,96,56,48.25,28.25,0.00026825976
rms,yz,96,57,48.25,28.75,0.00028092117
rms,yz,96,58,48.25,29.25,0.00029973395
rms,yz,96,59,48.25,29.75,0.00031158695
rms,yz,96,60,48.25,30.25,0.00030749626
rms,yz,96,61,48.25,30.75,0.0002905928
rms,yz,96,62,48.25,31.25,0.0002713025
rms,yz,96,63,48.25,31.75,0.00026230642
rms,yz,96,64,48.25,32.25,0.00026564163
rms,yz,96,65,48.25,32.75,0.00027803463
rms,yz,96,66,48.25,33.25,0.00028821957
rms,yz,96,67,48.25,33.75,0.00029332374
rms,yz,96,68,48.25,34.25,0.0002926715
rms,yz,96,69,48.25,34.75,0.00029187783
rms,yz,96,70,48.25,35.25,0.00029374953
rms,yz,96,71,48.25,35.75,0.0002941787
rms,yz,96,72,48.25,36.25,0.00028736575
rms,yz,96,73,48.25,36.75,0.0002766717
