map,plane,i,j,u_nm,v_nm,value
rms,yz,31,80,15.75,40.25,0.11262554
rms,yz,31,81,15.75,40.75,0.101466514
rms,yz,31,82,15.75,41.25,0.06825731
rms,yz,31,83,15.75,41.75,0.050744273
rms,yz,31,84,15.75,42.25,0.08581816
rms,yz,31,85,15.75,42.75,0.1205881
rms,yz,31,86,15.75,43.25,0.12898572
rms,yz,31,87,15.75,43.75,0.106616944
rms,yz,31,88,15.75,44.25,0.06506052
rms,yz,31,89,15.75,44.75,0.052420262
rms,yz,31,90,15.75,45.25,0.08898419
rms,yz,31,91,15.75,45.75,0.11689206
rms,yz,31,92,15.75,46.25,0.11605792
rms,yz,31,93,15.75,46.75,0.0863502
rms,yz,31,94,15.75,47.25,0.04056673
rms,yz,31,95,15.75,47.75,0.0051553627
rms,yz,31,96,15.75,48.25,0.0023052578
rms,yz,31,97,15.75,48.75,0.0008125361
rms,yz,31,98,15.75,49.25,0.00036703752
rms,yz,31,99,15.75,49.75,0.00030750866
rms,yz,32,0,16.25,0.25,0.00010625626
rms,yz,32,1,16.25,0.75,0.00019822607
rms,yz,32,2,16.25,1.25,0.0007998912
rms,yz,32,3,16.25,1.75,0.002334347
rms,yz,32,4,16.25,2.25,0.0051328945
rms,yz,32,5,16.25,2.75,0.04578443
rms,yz,32,6,16.25,3.25,0.09741828
rms,yz,32,7,16.25,3.75,0.1318628
rms,yz,32,8,16.25,4.25,0.13484548
rms,yz,32,9,16.25,4.75,0.10505248
rms,yz,32,10,16.25,5.25,0.057730686
rms,yz,32,11,16.25,5.75,0.057204083
rms,yz,32,12,16.25,6.25,0.10031168
rms,yz,32,13,16.25,6.75,0.12670548
rms,yz,32,14,16.25,7.25,0.12130803
rms,yz,32,15,16.25,7.75,0.08729641
rms,yz,32,16,16.25,8.25,0.050318345
rms,yz,32,17,16.25,8.75,0.071669914
rms,yz,32,18,16.25,9.25,0.1084241
rms,yz,32,19,16.25,9.75,0.122375384
rms,yz,32,20,16.25,10.25,0.10618572
rms,yz,32,21,16.25,10.75,0.06970086
rms,yz,32,22,16.25,11.25,0.056374732
rms,yz,32,23,16.25,11.75,0.09031875
rms,yz,32,24,16.25,12.25,0.11817186
rms,yz,32,25,16.25,12.75,0.119733326
rms,yz,32,26,16.25,13.25,0.09517955
rms,yz,32,27,16.25,13.75,0.063284636
rms,yz,32,28,16.25,14.25,0.06983575
rms,yz,32,29,16.25,14.75,0.09882509
rms,yz,32,30,16.25,15.25,0.10939864
rms,yz,32,31,16.25,15.75,0.09304555
rms,yz,32,32,16.25,16.25,0.06509249
rms,yz,32,33,16.25,16.75,0.07143372
rms,yz,32,34,16.25,17.25,0.10882556
rms,yz,32,35,16.25,17.75,0.13206884
rms,yz,32,36,16.25,18.25,0.12624344
rms,yz,32,37,16.25,18.75,0.093758516
rms,yz,32,38,16.25,19.25,0.05615101
rms,yz,32,39,16.25,19.75,0.06408018
rms,yz,32,40,16.25,20.25,0.097335376
rms,yz,32,41,16.25,20.75,0.11184751
rms,yz,32,42,16.25,21.25,0.10036566
rms,yz,32,43,16.25,21.75,0.07698273
rms,yz,32,44,16.25,22.25,0.07741178
rms,yz,32,45,16.25,22.75,0.110074416
rms,yz,32,46,16.25,23.25,0.1356755
rms,yz,32,47,16.25,23.75,0.1355284
rms,yz,32,48,16.25,24.25,0.109255746
rms,yz,32,49,16.25,24.75,0.07444722
rms,yz,32,50,16.25,25.25,0.06962668
rms,yz,32,51,16.25,25.75,0.09843573
rms,yz,32,52,16.25,26.25,0.115878515
rms,yz,32,53,16.25,26.75,0.10719609
rms,yz,32,54,16.25,27.25,0.079198696
rms,yz,32,55,16.25,27.75,0.06345873
rms,yz,32,56,16.25,28.25,0.09085859
rms,yz,32,57,16.25,28.75,0.12176656
rms,yz,32,58,16.25,29.25,0.12929279
rms,yz,32,59,16.25,29.75,0.10966997
rms,yz,32,60,16.25,30.25,0.07559058
rms,yz,32,61,16.25,30.75,0.065492615
rms,yz,32,62,16.25,31.25,0.09362469
rms,yz,32,63,16.25,31.75,0.114721976
rms,yz,32,64,16.25,32.25,0.108751684
rms,yz,32,65,16.25,32.75,0.07784889
rms,yz,32,66,16.25,33.25,0.047972765
rms,yz,32,67,16.25,33.75,0.07343727
rms,yz,32,68,16.25,34.25,0.11306962
rms,yz,32,69,16.25,34.75,0.12970343
rms,yz,32,70,16.25,35.25,0.116555005
rms,yz,32,71,16.25,35.75,0.08264037
rms,yz,32,72,16.25,36.25,0.05794043
rms,yz,32,73,16.25,36.75,0.07870646
rms,yz,32,74,16.25,37.25,0.1068058
rms,yz,32,75,16.25,37.75,0.11115248
rms,yz,32,76,16.25,38.25,0.08890418
rms,yz,32,77,16.25,38.75,0.057956915
rms,yz,32,78,16.25,39.25,0.065601036
rms,yz,32,79,16.25,39.75,0.09825041
rms,yz,32,80,16.25,40.25,0.11481262
rms,yz,32,81,16.25,40.75,0.10337139
rms,yz,32,82,16.25,41.25,0.07085003
rms,yz,32,83,16.25,41.75,0.055463966
rms,yz,32,84,16.25,42.25,0.09012061
rms,yz,32,85,16.25,42.75,0.12415858
rms,yz,32,86,16.25,43.25,0.1317772
rms,yz,32,87,16.25,43.75,0.10827922
rms,yz,32,88,16.25,44.25,0.0648566
rms,yz,32,89,16.25,44.75,0.051356133
rms,yz,32,90,16.25,45.25,0.08870088
rms,yz,32,91,16.25,45.75,0.117253534
rms,yz,32,92,16.25,46.25,0.11667694
rms,yz,32,93,16.25,46.75,0.08687928
rms,yz,32,94,16.25,47.25,0.040823616
rms,yz,32,95,16.25,47.75,0.005394084
rms,yz,32,96,16.25,48.25,0.0023945274
rms,yz,32,97,16.25,48.75,0.0008406947
rms,yz,32,98,16.25,49.25,0.0004242049
rms,yz,32,99,16.25,49.75,0.00037281678
rms,yz,33,0,16.75,0.25,0.0001071221
rms,yz,33,1,16.75,0.75,0.00019875873
rms,yz,33,2,16.75,1.25,0.0007994266
rms,yz,33,3,16.75,1.75,0.0023363172
rms,yz,33,4,16.75,2.25,0.005111478
rms,yz,33,5,16.75,2.75,0.04565011
rms,yz,33,6,16.75,3.25,0.09703831
rms,yz,33,7,16.75,3.75,0.13097876
rms,yz,33,8,16.75,4.25,0.13311048
rms,yz,33,9,16.75,4.75,0.102076024
rms,yz,33,10,16.75,5.25,0.05324941
rms,yz,33,11,16.75,5.75,0.056770936
rms,yz,33,12,16.75,6.25,0.102348566
rms,yz,33,13,16.75,6.75,0.12909214
rms,yz,33,14,16.75,7.25,0.12288803
rms,yz,33,15,16.75,7.75,0.08710326
rms,yz,33,16,16.75,8.25,0.04809035
rms,yz,33,17,16.75,8.75,0.07160792
rms,yz,33,18,16.75,9.25,0.11058374
rms,yz,33,19,16.75,9.75,0.12587321
rms,yz,33,20,16.75,10.25,0.11004533
rms,yz,33,21,16.75,10.75,0.07262802
rms,yz,33,22,16.75,11.25,0.05617932
rms,yz,33,23,16.75,11.75,0.08876447
rms,yz,33,24,16.75,12.25,0.11785934
rms,yz,33,25,16.75,12.75,0.12104351
rms,yz,33,26,16.75,13.25,0.09791033
rms,yz,33,27,16.75,13.75,0.06643789
rms,yz,33,28,16.75,14.25,0.06992493
rms,yz,33,29,16.75,14.75,0.09661606
rms,yz,33,30,16.75,15.25,0.10693353
rms,yz,33,31,16.75,15.75,0.09131349
rms,yz,33,32,16.75,16.25,0.06483096
rms,yz,33,33,16.75,16.75,0.0722397
rms,yz,33,34,16.75,17.25,0.108597815
rms,yz,33,35,16.75,17.75,0.13072208
rms,yz,33,36,16.75,18.25,0.12401005
rms,yz,33,37,16.75,18.75,0.09080137
rms,yz,33,38,16.75,19.25,0.05266842
rms,yz,33,39,16.75,19.75,0.06331067
rms,yz,33,40,16.75,20.25,0.097481176
rms,yz,33,41,16.75,20.75,0.11163555
rms,yz,33,42,16.75,21.25,0.099480346
rms,yz,33,43,16.75,21.75,0.07571606
rms,yz,33,44,16.75,22.25,0.07692857
rms,yz,33,45,16.75,22.75,0.11163658
rms,yz,33,46,16.75,23.25,0.13889195
rms,yz,33,47,16.75,23.75,0.13984834
rms,yz,33,48,16.75,24.25,0.11439852
rms,yz,33,49,16.75,24.75,0.07996065
rms,yz,33,50,16.75,25.25,0.07170834
rms,yz,33,51,16.75,25.75,0.09647033
rms,yz,33,52,16.75,26.25,0.11333245
rms,yz,33,53,16.75,26.75,0.10520125
rms,yz,33,54,16.75,27.25,0.07857758
rms,yz,33,55,16.75,27.75,0.06579259
rms,yz,33,56,16.75,28.25,0.0937095
rms,yz,33,57,16.75,28.75,0.123808056
rms,yz,33,58,16.75,29.25,0.1307001
rms,yz,33,59,16.75,29.75,0.11081195
rms,yz,33,60,16.75,30.25,0.077135734
rms,yz,33,61,16.75,30.75,0.067900226
rms,yz,33,62,16.75,31.25,0.09551392
rms,yz,33,63,16.75,31.75,0.1157885
rms,yz,33,64,16.75,32.25,0.109143265
rms,yz,33,65,16.75,32.75,0.078311585
rms,yz,33,66,16.75,33.25,0.05086059
rms,yz,33,67,16.75,33.75,0.07726536
rms,yz,33,68,16.75,34.25,0.11678788
rms,yz,33,69,16.75,34.75,0.1331241
rms,yz,33,70,16.75,35.25,0.11947169
rms,yz,33,71,16.75,35.75,0.08505732
rms,yz,33,72,16.75,36.25,0.061977815
rms,yz,33,73,16.75,36.75,0.08152737
rms,yz,33,74,16.75,37.25,0.10873144
rms,yz,33,75,16.75,37.75,0.1130409
rms,yz,33,76,16.75,38.25,0.09116821
rms,yz,33,77,16.75,38.75,0.06143085
rms,yz,33,78,16.75,39.25,0.070463195
rms,yz,33,79,16.75,39.75,0.10227806
rms,yz,33,80,16.75,40.25,0.11831522
rms,yz,33,81,16.75,40.75,0.10682474
rms,yz,33,82,16.75,41.25,0.0750961
rms,yz,33,83,16.75,41.75,0.0608402
rms,yz,33,84,16.75,42.25,0.094400145
rms,yz,33,85,16.75,42.75,0.12743707
rms,yz,33,86,16.75,43.25,0.1343098
rms,yz,33,87,16.75,43.75,0.110023394
rms,yz,33,88,16.75,44.25,0.06579123
rms,yz,33,89,16.75,44.75,0.0528587
rms,yz,33,90,16.75,45.25,0.08985918
rms,yz,33,91,16.75,45.75,0.11841932
rms,yz,33,92,16.75,46.25,0.11775188
rms,yz,33,93,16.75,46.75,0.08764966
rms,yz,33,94,16.75,47.25,0.041192226
rms,yz,33,95,16.75,47.75,0.005703615
rms,yz,33,96,16.75,48.25,0.0025178506
rms,yz,33,97,16.75,48.75,0.0008749437
rms,yz,33,98,16.75,49.25,0.00049297477
rms,yz,33,99,16.75,49.75,0.0004509984
rms,yz,34,0,17.25,0.25,0.000108011795
rms,yz,34,1,17.25,0.75,0.00019955434
rms,yz,34,2,17.25,1.25,0.0007991283
rms,yz,34,3,17.25,1.75,0.0023384467
rms,yz,34,4,17.25,2.25,0.0050893296
rms,yz,34,5,17.25,2.75,0.0454737
rms,yz,34,6,17.25,3.25,0.09659715
rms,yz,34,7,17.25,3.75,0.13010302
rms,yz,34,8,17.25,4.25,0.1316029
rms,yz,34,9,17.25,4.75,0.09976473
rms,yz,34,10,17.25,5.25,0.05066866
rms,yz,34,11,17.25,5.75,0.05702013
rms,yz,34,12,17.25,6.25,0.10392358
rms,yz,34,13,17.25,6.75,0.13057417
rms,yz,34,14,17.25,7.25,0.123505615
rms,yz,34,15,17.25,7.75,0.086296804
rms,yz,34,16,17.25,8.25,0.04639173
rms,yz,34,17,17.25,8.75,0.07206054
rms,yz,34,18,17.25,9.25,0.11279662
rms,yz,34,19,17.25,9.75,0.12891752
rms,yz,34,20,17.25,10.25,0.113075756
rms,yz,34,21,17.25,10.75,0.074669495
rms,yz,34,22,17.25,11.25,0.055820532
rms,yz,34,23,17.25,11.75,0.08749166
rms,yz,34,24,17.25,12.25,0.11774621
rms,yz,34,25,17.25,12.75,0.12214901
rms,yz,34,26,17.25,13.25,0.099795364
rms,yz,34,27,17.25,13.75,0.06816722
rms,yz,34,28,17.25,14.25,0.06954987
rms,yz,34,29,17.25,14.75,0.0943335
rms,yz,34,30,17.25,15.25,0.10462219
rms,yz,34,31,17.25,15.75,0.08983751
rms,yz,34,32,17.25,16.25,0.064604595
rms,yz,34,33,17.25,16.75,0.072132796
rms,yz,34,34,17.25,17.25,0.10718536
rms,yz,34,35,17.25,17.75,0.12806754
rms,yz,34,36,17.25,18.25,0.120571576
rms,yz,34,37,17.25,18.75,0.08724008
rms,yz,34,38,17.25,19.25,0.050703708
rms,yz,34,39,17.25,19.75,0.065056354
rms,yz,34,40,17.25,20.25,0.09945743
rms,yz,34,41,17.25,20.75,0.11269073
rms,yz,34,42,17.25,21.25,0.09951338
rms,yz,34,43,17.25,21.75,0.07547633
rms,yz,34,44,17.25,22.25,0.0774426
rms,yz,34,45,17.25,22.75,0.11406135
rms,yz,34,46,17.25,23.25,0.14316462
rms,yz,34,47,17.25,23.75,0.14556587
rms,yz,34,48,17.25,24.25,0.12151272
rms,yz,34,49,17.25,24.75,0.08853322
rms,yz,34,50,17.25,25.25,0.07876617
rms,yz,34,51,17.25,25.75,0.09863203
rms,yz,34,52,17.25,26.25,0.11349988
rms,yz,34,53,17.25,26.75,0.1053369
rms,yz,34,54,17.25,27.25,0.08008543
rms,yz,34,55,17.25,27.75,0.07025067
rms,yz,34,56,17.25,28.25,0.09845559
rms,yz,34,57,17.25,28.75,0.12756808
rms,yz,34,58,17.25,29.25,0.13368943
rms,yz,34,59,17.25,29.75,0.11345207
rms,yz,34,60,17.25,30.25,0.08006093
rms,yz,34,61,17.25,30.75,0.07089898
rms,yz,34,62,17.25,31.25,0.097664416
rms,yz,34,63,17.25,31.75,0.11711774
rms,yz,34,64,17.25,32.25,0.11006226
rms,yz,34,65,17.25,32.75,0.08003235
rms,yz,34,66,17.25,33.25,0.055710446
rms,yz,34,67,17.25,33.75,0.08216448
rms,yz,34,68,17.25,34.25,0.12112249
rms,yz,34,69,17.25,34.75,0.13691479
rms,yz,34,70,17.25,35.25,0.122625254
rms,yz,34,71,17.25,35.75,0.08783535
rms,yz,34,72,17.25,36.25,0.06698332
rms,yz,34,73,17.25,36.75,0.08558794
rms,yz,34,74,17.25,37.25,0.11173623
rms,yz,34,75,17.25,37.75,0.115979694
rms,yz,34,76,17.25,38.25,0.09462267
rms,yz,34,77,17.25,38.75,0.06630016
rms,yz,34,78,17.25,39.25,0.07611686
rms,yz,34,79,17.25,39.75,0.10723214
rms,yz,34,80,17.25,40.25,0.12293083
rms,yz,34,81,17.25,40.75,0.1116257
rms,yz,34,82,17.25,41.25,0.08080943
rms,yz,34,83,17.25,41.75,0.06704156
rms,yz,34,84,17.25,42.25,0.099088356
rms,yz,34,85,17.25,42.75,0.13107413
rms,yz,34,86,17.25,43.25,0.13742496
rms,yz,34,87,17.25,43.75,0.11296321
rms,yz,34,88,17.25,44.25,0.06952545
rms,yz,34,89,17.25,44.75,0.058303896
rms,yz,34,90,17.25,45.25,0.0932999
rms,yz,34,91,17.25,45.75,0.12077271
rms,yz,34,92,17.25,46.25,0.11946165
rms,yz,34,93,17.25,46.75,0.08875258
rms,yz,34,94,17.25,47.25,0.041729484
rms,yz,34,95,17.25,47.75,0.006112118
rms,yz,34,96,17.25,48.25,0.0026813806
rms,yz,34,97,17.25,48.75,0.0009165395
rms,yz,34,98,17.25,49.25,0.000573406
rms,yz,34,99,17.25,49.75,0.0005429987
rms,yz,35,0,17.75,0.25,0.00010889822
rms,yz,35,1,17.75,0.75,0.00020074188
rms,yz,35,2,17.75,1.25,0.00080045545
rms,yz,35,3,17.75,1.75,0.0023447361
rms,yz,35,4,17.75,2.25,0.0050806673
rms,yz,35,5,17.75,2.75,0.045378108
rms,yz,35,6,17.75,3.25,0.09637365
rms,yz,35,7,17.75,3.75,0.12968282
rms,yz,35,8,17.75,4.25,0.1309434
rms,yz,35,9,17.75,4.75,0.098960906
rms,yz,35,10,17.75,5.25,0.05085313
rms,yz,35,11,17.75,5.75,0.057871014
rms,yz,35,12,17.75,6.25,0.10484272
rms,yz,35,13,17.75,6.75,0.13105853
rms,yz,35,14,17.75,7.25,0.123263605
rms,yz,35,15,17.75,7.75,0.08524719
rms,yz,35,16,17.75,8.25,0.045667056
rms,yz,35,17,17.75,8.75,0.07303513
rms,yz,35,18,17.75,9.25,0.114698954
rms,yz,35,19,17.75,9.75,0.13097474
rms,yz,35,20,17.75,10.25,0.11472299
rms,yz,35,21,17.75,10.75,0.075389385
rms,yz,35,22,17.75,11.25,0.055167694
rms,yz,35,23,17.75,11.75,0.08666079
rms,yz,35,24,17.75,12.25,0.11781517
rms,yz,35,25,17.75,12.75,0.12282762
rms,yz,35,26,17.75,13.25,0.10051421
rms,yz,35,27,17.75,13.75,0.06824738
rms,yz,35,28,17.75,14.25,0.068569005
rms,yz,35,29,17.75,14.75,0.09225634
rms,yz,35,30,17.75,15.25,0.10285363
rms,yz,35,31,17.75,15.75,0.088914245
rms,yz,35,32,17.75,16.25,0.06450903
rms,yz,35,33,17.75,16.75,0.071514495
rms,yz,35,34,17.75,17.25,0.105159
rms,yz,35,35,17.75,17.75,0.12491569
rms,yz,35,36,17.75,18.25,0.116941415
rms,yz,35,37,17.75,18.75,0.08419053
rms,yz,35,38,17.75,19.25,0.050838962
rms,yz,35,39,17.75,19.75,0.06857495
rms,yz,35,40,17.75,20.25,0.10269657
rms,yz,35,41,17.75,20.75,0.11490219
rms,yz,35,42,17.75,21.25,0.10101362
rms,yz,35,43,17.75,21.75,0.07753143
rms,yz,35,44,17.75,22.25,0.080587775
rms,yz,35,45,17.75,22.75,0.11844573
rms,yz,35,46,17.75,23.25,0.14907481
rms,yz,35,47,17.75,23.75,0.15296154
rms,yz,35,48,17.75,24.25,0.13071018
rms,yz,35,49,17.75,24.75,0.10004183
rms,yz,35,50,17.75,25.25,0.090255044
rms,yz,35,51,17.75,25.75,0.10598077
rms,yz,35,52,17.75,26.25,0.117962316
rms,yz,35,53,17.75,26.75,0.10921602
rms,yz,35,54,17.75,27.25,0.0853004
rms,yz,35,55,17.75,27.75,0.0777972
rms,yz,35,56,17.75,28.25,0.10569477
rms,yz,35,57,17.75,28.75,0.13350777
rms,yz,35,58,17.75,29.25,0.13870235
rms,yz,35,59,17.75,29.75,0.11810225
rms,yz,35,60,17.75,30.25,0.0850502
rms,yz,35,61,17.75,30.75,0.07536213
rms,yz,35,62,17.75,31.25,0.1007946
rms,yz,35,63,17.75,31.75,0.1193071
rms,yz,35,64,17.75,32.25,0.112095095
rms,yz,35,65,17.75,32.75,0.083604336
rms,yz,35,66,17.75,33.25,0.06266013
rms,yz,35,67,17.75,33.75,0.08863242
rms,yz,35,68,17.75,34.25,0.12673163
rms,yz,35,69,17.75,34.75,0.14193796
rms,yz,35,70,17.75,35.25,0.12726042
rms,yz,35,71,17.75,35.75,0.0930129
rms,yz,35,72,17.75,36.25,0.07396861
rms,yz,35,73,17.75,36.75,0.09127144
rms,yz,35,74,17.75,37.25,0.11613181
rms,yz,35,75,17.75,37.75,0.12021175
rms,yz,35,76,17.75,38.25,0.099569015
rms,yz,35,77,17.75,38.75,0.07291803
rms,yz,35,78,17.75,39.25,0.08262806
rms,yz,35,79,17.75,39.75,0.11304526
rms,yz,35,80,17.75,40.25,0.1285475
rms,yz,35,81,17.75,40.75,0.11767591
rms,yz,35,82,17.75,41.25,0.08802089
rms,yz,35,83,17.75,41.75,0.074529216
rms,yz,35,84,17.75,42.25,0.10479885
rms,yz,35,85,17.75,42.75,0.13580327
rms,yz,35,86,17.75,43.25,0.14187787
rms,yz,35,87,17.75,43.75,0.117764436
rms,yz,35,88,17.75,44.25,0.076185405
rms,yz,35,89,17.75,44.75,0.066720575
rms,yz,35,90,17.75,45.25,0.09864872
rms,yz,35,91,17.75,45.75,0.12404886
rms,yz,35,92,17.75,46.25,0.12160182
rms,yz,35,93,17.75,46.75,0.09007002
rms,yz,35,94,17.75,47.25,0.04241201
rms,yz,35,95,17.75,47.75,0.006639151
rms,yz,35,96,17.75,48.25,0.0028862744
rms,yz,35,97,17.75,48.75,0.000965377
rms,yz,35,98,17.75,49.25,0.0006647401
rms,yz,35,99,17.75,49.75,0.00064905465
rms,yz,36,0,18.25,0.25,0.00010960189
rms,yz,36,1,18.25,0.75,0.00020201749
rms,yz,36,2,18.25,1.25,0.0008027769
rms,yz,36,3,18.25,1.75,0.002353454
rms,yz,36,4,18.25,2.25,0.0050846282
rms,yz,36,5,18.25,2.75,0.045370787
rms,yz,36,6,18.25,3.25,0.09637522
rms,yz,36,7,18.25,3.75,0.12970498
rms,yz,36,8,18.25,4.25,0.13105023
rms,yz,36,9,18.25,4.75,0.09938203
rms,yz,36,10,18.25,5.25,0.052293133
rms,yz,36,11,18.25,5.75,0.058403492
rms,yz,36,12,18.25,6.25,0.10474129
rms,yz,36,13,18.25,6.75,0.13044566
rms,yz,36,14,18.25,7.25,0.12223183
rms,yz,36,15,18.25,7.75,0.084098674
rms,yz,36,16,18.25,8.25,0.045635108
rms,yz,36,17,18.25,8.75,0.0741654
rms,yz,36,18,18.25,9.25,0.11585693
rms,yz,36,19,18.25,9.75,0.13165125
rms,yz,36,20,18.25,10.25,0.11467888
rms,yz,36,21,18.25,10.75,0.07459216
rms,yz,36,22,18.25,11.25,0.054122973
rms,yz,36,23,18.25,11.75,0.086215295
rms,yz,36,24,18.25,12.25,0.117848665
rms,yz,36,25,18.25,12.75,0.12279817
rms,yz,36,26,18.25,13.25,0.09988533
rms,yz,36,27,18.25,13.75,0.0667778
rms,yz,36,28,18.25,14.25,0.067065686
rms,yz,36,29,18.25,14.75,0.09073076
rms,yz,36,30,18.25,15.25,0.10196706
rms,yz,36,31,18.25,15.75,0.0887434
rms,yz,36,32,18.25,16.25,0.064677596
rms,yz,36,33,18.25,16.75,0.07082736
rms,yz,36,34,18.25,17.25,0.10317042
rms,yz,36,35,18.25,17.75,0.122122936
rms,yz,36,36,18.25,18.25,0.11403389
rms,yz,36,37,18.25,18.75,0.08231336
rms,yz,36,38,18.25,19.25,0.052337114
rms,yz,36,39,18.25,19.75,0.07225768
rms,yz,36,40,18.25,20.25,0.10597423
rms,yz,36,41,18.25,20.75,0.117614895
rms,yz,36,42,18.25,21.25,0.10395436
rms,yz,36,43,18.25,21.75,0.082166985
rms,yz,36,44,18.25,22.25,0.08686748
rms,yz,36,45,18.25,22.75,0.12529552
rms,yz,36,46,18.25,23.25,0.15678579
rms,yz,36,47,18.25,23.75,0.1618618
rms,yz,36,48,18.25,24.25,0.14142297
rms,yz,36,49,18.25,24.75,0.11327363
rms,yz,36,50,18.25,25.25,0.10434815
rms,yz,36,51,18.25,25.75,0.11723866
rms,yz,36,52,18.25,26.25,0.12637824
rms,yz,36,53,18.25,26.75,0.11671002
rms,yz,36,54,18.25,27.25,0.09381195
rms,yz,36,55,18.25,27.75,0.08785513
rms,yz,36,56,18.25,28.25,0.11504068
rms,yz,36,57,18.25,28.75,0.14132458
rms,yz,36,58,18.25,29.25,0.14544918
rms,yz,36,59,18.25,29.75,0.12445535
rms,yz,36,60,18.25,30.25,0.091796726
rms,yz,36,61,18.25,30.75,0.0815073
rms,yz,36,62,18.25,31.25,0.10535376
rms,yz,36,63,18.25,31.75,0.12285393
rms,yz,36,64,18.25,32.25,0.11572354
rms,yz,36,65,18.25,32.75,0.08917182
rms,yz,36,66,18.25,33.25,0.07134089
rms,yz,36,67,18.25,33.75,0.09679141
rms,yz,36,68,18.25,34.25,0.13394593
rms,yz,36,69,18.25,34.75,0.14866425
rms,yz,36,70,18.25,35.25,0.13399723
rms,yz,36,71,18.25,35.75,0.10105551
rms,yz,36,72,18.25,36.25,0.082931854
rms,yz,36,73,18.25,36.75,0.0986115
rms,yz,36,74,18.25,37.25,0.12196002
rms,yz,36,75,18.25,37.75,0.12567773
rms,yz,36,76,18.25,38.25,0.10575921
rms,yz,36,77,18.25,38.75,0.08072919
rms,yz,36,78,18.25,39.25,0.08991061
rms,yz,36,79,18.25,39.75,0.11964192
rms,yz,36,80,18.25,40.25,0.13508064
rms,yz,36,81,18.25,40.75,0.12489708
rms,yz,36,82,18.25,41.25,0.09668066
rms,yz,36,83,18.25,41.75,0.0835042
rms,yz,36,84,18.25,42.25,0.11198287
rms,yz,36,85,18.25,42.75,0.1421106
rms,yz,36,86,18.25,43.25,0.1480331
rms,yz,36,87,18.25,43.75,0.12440964
rms,yz,36,88,18.25,44.25,0.084579684
rms,yz,36,89,18.25,44.75,0.07594653
rms,yz,36,90,18.25,45.25,0.10456129
rms,yz,36,91,18.25,45.75,0.12745099
rms,yz,36,92,18.25,46.25,0.12366921
rms,yz,36,93,18.25,46.75,0.091324225
rms,yz,36,94,18.25,47.25,0.04315093
rms,yz,36,95,18.25,47.75,0.0072929477
rms,yz,36,96,18.25,48.25,0.0031308522
rms,yz,36,97,18.25,48.75,0.0010207572
rms,yz,36,98,18.25,49.25,0.00076542
rms,yz,36,99,18.25,49.75,0.00076859747
rms,yz,37,0,18.75,0.25,0.000109967106
rms,yz,37,1,18.75,0.75,0.00020278868
rms,yz,37,2,18.75,1.25,0.00080414646
rms,yz,37,3,18.75,1.75,0.0023589178
rms,yz,37,4,18.75,2.25,0.0050890516
rms,yz,37,5,18.75,2.75,0.04536656
rms,yz,37,6,18.75,3.25,0.09639473
rms,yz,37,7,18.75,3.75,0.12980138
rms,yz,37,8,18.75,4.25,0.13132069
rms,yz,37,9,18.75,4.75,0.09997502
rms,yz,37,10,18.75,5.25,0.053088915
rms,yz,37,11,18.75,5.75,0.05767974
rms,yz,37,12,18.75,6.25,0.103381336
rms,yz,37,13,18.75,6.75,0.1287373
rms,yz,37,14,18.75,7.25,0.12046399
rms,yz,37,15,18.75,7.75,0.08276735
rms,yz,37,16,18.75,8.25,0.045711104
rms,yz,37,17,18.75,8.75,0.074868776
rms,yz,37,18,18.75,9.25,0.115940005
rms,yz,37,19,18.75,9.75,0.13084014
rms,yz,37,20,18.75,10.25,0.113027185
rms,yz,37,21,18.75,10.75,0.07251057
rms,yz,37,22,18.75,11.25,0.05284527
rms,yz,37,23,18.75,11.75,0.08608351
rms,yz,37,24,18.75,12.25,0.117669314
rms,yz,37,25,18.75,12.75,0.121948004
rms,yz,37,26,18.75,13.25,0.09799796
rms,yz,37,27,18.75,13.75,0.06412502
rms,yz,37,28,18.75,14.25,0.06528092
rms,yz,37,29,18.75,14.75,0.09004781
rms,yz,37,30,18.75,15.25,0.102081425
rms,yz,37,31,18.75,15.75,0.08927143
rms,yz,37,32,18.75,16.25,0.065090366
rms,yz,37,33,18.75,16.75,0.0702822
rms,yz,37,34,18.75,17.25,0.1017311
rms,yz,37,35,18.75,17.75,0.12033589
rms,yz,37,36,18.75,18.25,0.1124021
rms,yz,37,37,18.75,18.75,0.08169487
rms,yz,37,38,18.75,19.25,0.054168757
rms,yz,37,39,18.75,19.75,0.07477948
rms,yz,37,40,18.75,20.25,0.1082868
rms,yz,37,41,18.75,20.75,0.12026711
rms,yz,37,42,18.75,21.25,0.10810601
rms,yz,37,43,18.75,21.75,0.08896495
rms,yz,37,44,18.75,22.25,0.09572427
rms,yz,37,45,18.75,22.75,0.13445145
rms,yz,37,46,18.75,23.25,0.16613299
rms,yz,37,47,18.75,23.75,0.1718799
rms,yz,37,48,18.75,24.25,0.15282127
rms,yz,37,49,18.75,24.75,0.1267253
rms,yz,37,50,18.75,25.25,0.11905156
rms,yz,37,51,18.75,25.75,0.13042514
rms,yz,37,52,18.75,26.25,0.13728024
rms,yz,37,53,18.75,26.75,0.12649545
rms,yz,37,54,18.75,27.25,0.10399205
rms,yz,37,55,18.75,27.75,0.098920316
rms,yz,37,56,18.75,28.25,0.12531869
rms,yz,37,57,18.75,28.75,0.15012252
rms,yz,37,58,18.75,29.25,0.15314774
rms,yz,37,59,18.75,29.75,0.1317245
