run,signal,frequency_ghz,power
Bz,mx,8121.262424967718,2.0938595555700192e-22
Bz,mx,8123.305509854503,2.1004949491729914e-22
Bz,mx,8125.348594741286,9.012330150614436e-23
Bz,mx,8127.391679628072,1.3800883775090568e-22
Bz,mx,8129.434764514856,3.6553002219325126e-22
Bz,mx,8131.47784940164,2.6696189178565125e-22
Bz,mx,8133.5209342884245,2.626388132466324e-22
Bz,mx,8135.564019175208,7.670129842134094e-24
Bz,mx,8137.607104061993,2.343950772631681e-23
Bz,mx,8139.650188948778,8.831103531913265e-23
Bz,mx,8141.693273835562,1.659678751679504e-22
Bz,mx,8143.736358722346,2.1184047717439234e-22
Bz,mx,8145.779443609131,4.0458218006064155e-23
Bz,mx,8147.822528495914,1.24865435294637e-22
Bz,mx,8149.865613382699,2.5305706877078703e-22
Bz,mx,8151.9086982694835,3.925948496589404e-22
Bz,mx,8153.951783156268,1.5406883066825407e-22
Bz,mx,8155.9948680430525,6.042529032373642e-23
Bz,mx,8158.037952929836,5.880661515169143e-23
Bz,mx,8160.081037816621,5.507036466642805e-23
Bz,mx,8162.124122703405,6.809530963011269e-23
Bz,mx,8164.167207590189,2.3475326867541453e-22
Bz,mx,8166.210292476974,5.372451031505242e-22
Bz,mx,8168.253377363759,1.20234171812963e-22
Bz,mx,8170.296462250542,1.3743667099535934e-22
Bz,mx,8172.339547137327,1.6830841372945393e-22
Bz,mx,8174.3826320241105,1.5217255745889605e-22
Bz,mx,8176.425716910895,1.8618927853032881e-22
Bz,mx,8178.4688017976805,2.3311467231717832e-23
Bz,mx,8180.511886684464,5.324590349272113e-23
Bz,mx,8182.554971571249,7.990622686704286e-23
Bz,mx,8184.598056458033,2.773826931653517e-23
Bz,mx,8186.641141344817,1.0330966426824315e-22
Bz,mx,8188.684226231601,7.436772479069422e-22
Bz,mx,8190.727311118385,3.8338569162171675e-22
Bz,mx,8192.770396005171,2.0157998759583183e-22
Bz,mx,8194.813480891955,4.781735385614758e-22
Bz,mx,8196.856565778739,6.660947830250876e-22
Bz,mx,8198.899650665522,1.4640380429463451e-22
Bz,mx,8200.942735552308,3.2052766569383106e-23
Bz,mx,8202.985820439091,1.519670075494696e-23
Bz,mx,8205.028905325877,4.918361750307796e-22
Bz,mx,8207.07199021266,4.478810052846732e-22
Bz,mx,8209.115075099446,1.1516307610275324e-21
Bz,mx,8211.15815998623,8.304568794071605e-22
Bz,mx,8213.201244873013,5.2996177898916315e-22
Bz,mx,8215.244329759797,5.417060025084077e-22
Bz,mx,8217.287414646582,4.20891048966405e-22
Bz,mx,8219.330499533367,6.966720088832456e-22
Bz,mx,8221.373584420151,1.4278691909255506e-21
Bz,mx,8223.416669306935,9.850919875609044e-22
Bz,mx,8225.45975419372,1.2222147947383484e-21
Bz,mx,8227.502839080504,1.7567837318646272e-21
Bz,mx,8229.545923967287,2.8366705322118454e-22
Bz,mx,8231.589008854073,8.029603097311683e-22
Bz,mx,8233.632093740856,2.219578887185745e-22
Bz,mx,8235.675178627642,6.351653248335318e-22
Bz,mx,8237.718263514425,1.8081052215693438e-23
Bz,mx,8239.761348401209,1.5653894124767772e-21
Bz,mx,8241.804433287994,7.529258883694307e-22
Bz,mx,8243.847518174778,4.394851470168574e-22
Bz,mx,8245.890603061564,1.1230157063760564e-21
Bz,mx,8247.933687948347,2.2484077579722843e-22
Bz,mx,8249.97677283513,2.5950345982496454e-21
Bz,mx,8252.019857721916,4.944054653270631e-21
Bz,mx,8254.0629426087,1.9515396749552574e-21
Bz,mx,8256.106027495483,1.853881257654302e-22
Bz,mx,8258.149112382269,1.1126606538528516e-21
Bz,mx,8260.192197269052,1.9255274734008374e-21
Bz,mx,8262.235282155838,6.156667124261408e-22
Bz,mx,8264.278367042622,9.93945418199609e-22
Bz,mx,8266.321451929405,7.71034617379531e-22
Bz,mx,8268.36453681619,8.072585861517048e-23
Bz,mx,8270.407621702976,1.09252396042031e-22
Bz,mx,8272.45070658976,3.5915402085081445e-24
Bz,mx,8274.493791476543,1.107687999274632e-22
Bz,mx,8276.536876363327,3.9895861780824495e-22
Bz,mx,8278.579961250112,6.395189657466621e-22
Bz,mx,8280.623046136896,3.958981349688711e-23
Bz,mx,8282.66613102368,8.457282427982197e-23
Bz,mx,8284.709215910465,8.036679395739419e-22
Bz,mx,8286.75230079725,2.671282577149066e-22
Bz,mx,8288.795385684034,2.751464812252579e-22
Bz,mx,8290.838470570818,3.488859895830338e-22
Bz,mx,8292.881555457601,9.627618939237326e-23
Bz,mx,8294.924640344387,4.1140197139646625e-22
Bz,mx,8296.967725231172,4.663211439909528e-22
Bz,mx,8299.010810117956,1.7283677177956406e-22
Bz,mx,8301.05389500474,2.9096626431631645e-23
Bz,mx,8303.096979891525,1.1265712527149015e-23
Bz,mx,8305.140064778308,2.0556440301697242e-22
Bz,mx,8307.183149665092,8.057113398978452e-23
Bz,mx,8309.226234551876,4.6092994707575055e-22
Bz,mx,8311.269319438661,3.097217632781254e-22
Bz,mx,8313.312404325447,2.900791103737434e-22
Bz,mx,8315.35548921223,1.1907166530366051e-22
Bz,mx,8317.398574099014,2.9130309513715834e-23
Bz,mx,8319.4416589858,1.5988289279836358e-22
Bz,mx,8321.484743872583,2.514822122682609e-22
Bz,mx,8323.527828759368,6.473964501893812e-23
Bz,mx,8325.570913646152,2.937465346184827e-22
Bz,mx,8327.613998532936,2.422311620882976e-22
Bz,mx,8329.657083419721,7.079106067185187e-23
Bz,mx,8331.700168306505,2.7718499839474373e-24
Bz,mx,8333.743253193288,1.3902155053277535e-23
Bz,mx,8335.786338080074,1.9120649773552995e-22
Bz,mx,8337.829422966857,3.071185862895278e-23
Bz,mx,8339.872507853643,8.669816814106074e-23
Bz,mx,8341.915592740426,2.9678051102836083e-22
Bz,mx,8343.95867762721,1.0218230186423252e-22
Bz,mx,8346.001762513995,2.4909594080002884e-23
Bz,mx,8348.044847400779,1.3198021356317552e-23
Bz,mx,8350.087932287564,6.916947884793384e-23
Bz,mx,8352.131017174348,1.4422261533663237e-22
Bz,mx,8354.174102061132,1.0567027799391108e-22
Bz,mx,8356.217186947917,1.0175670846408333e-21
Bz,mx,8358.2602718347,8.9475123685736e-22
Bz,mx,8360.303356721484,2.9406440346490185e-23
Bz,mx,8362.34644160827,1.5267367759331543e-22
Bz,mx,8364.389526495053,2.6588915117852925e-22
Bz,mx,8366.432611381839,2.2961563813827536e-22
Bz,mx,8368.475696268622,1.0131416769471479e-22
Bz,mx,8370.518781155406,2.9692280418657088e-24
Bz,mx,8372.561866042191,9.09236227299886e-23
Bz,mx,8374.604950928975,1.2083942741864867e-22
Bz,mx,8376.64803581576,1.5381968442290119e-22
Bz,mx,8378.691120702544,3.911259933309833e-22
Bz,mx,8380.734205589328,8.564694131298276e-23
Bz,mx,8382.777290476113,4.5906596883054755e-23
Bz,mx,8384.820375362897,5.9690228223129576e-24
Bz,mx,8386.86346024968,2.9721464452721826e-23
Bz,mx,8388.906545136466,1.5044261071731212e-22
Bz,mx,8390.949630023251,1.448865774571607e-22
Bz,mx,8392.992714910035,5.535558477388102e-23
Bz,mx,8395.035799796819,6.368031701571227e-23
Bz,mx,8397.078884683602,1.2941572208693573e-22
Bz,mx,8399.121969570388,2.960596195578574e-22
Bz,mx,8401.165054457171,3.9473710497735427e-22
Bz,mx,8403.208139343957,2.3249372742597446e-22
Bz,mx,8405.25122423074,1.1039093246010504e-22
Bz,mx,8407.294309117526,8.213851150178286e-23
Bz,mx,8409.33739400431,4.7154231166233824e-23
Bz,mx,8411.380478891093,4.799058868151552e-23
Bz,mx,8413.423563777878,6.420680832678943e-23
Bz,mx,8415.466648664662,3.373404537044667e-23
Bz,mx,8417.509733551447,5.593954219940579e-24
Bz,mx,8419.552818438231,5.451113674738933e-24
Bz,mx,8421.595903325015,7.503677100076596e-23
Bz,mx,8423.6389882118,8.42239425277452e-23
Bz,mx,8425.682073098584,5.412806965926357e-23
Bz,mx,8427.72515798537,6.245072818278048e-23
Bz,mx,8429.768242872153,1.1430105959979358e-22
Bz,mx,8431.811327758936,1.7874735578920665e-22
Bz,mx,8433.854412645722,9.42789005421353e-23
Bz,mx,8435.897497532505,4.7998430748496485e-23
Bz,mx,8437.940582419289,3.0105640797603016e-23
Bz,mx,8439.983667306074,1.6446039892685774e-24
Bz,mx,8442.026752192858,1.4219171075377385e-22
Bz,mx,8444.069837079644,7.436515520096996e-23
Bz,mx,8446.112921966427,3.6951712650772596e-23
Bz,mx,8448.15600685321,6.014011663764441e-24
Bz,mx,8450.199091739996,5.2528648997127934e-23
Bz,mx,8452.24217662678,3.822827723603887e-23
Bz,mx,8454.285261513565,6.857646562752862e-22
Bz,mx,8456.328346400349,1.2122351222061795e-21
Bz,mx,8458.371431287133,3.6245276851337076e-22
Bz,mx,8460.414516173918,3.4632956131540776e-23
Bz,mx,8462.457601060702,5.97015523240634e-23
Bz,mx,8464.500685947485,3.0356744721346707e-23
Bz,mx,8466.54377083427,1.3597588431609805e-22
Bz,mx,8468.586855721056,2.282127914216659e-22
Bz,mx,8470.62994060784,7.818762630216671e-23
Bz,mx,8472.673025494623,4.716318783979276e-24
Bz,mx,8474.716110381407,2.2705498028519608e-23
Bz,mx,8476.759195268192,1.0602887472726209e-22
Bz,mx,8478.802280154976,2.5365497859739856e-22
Bz,mx,8480.845365041761,2.328204133814416e-22
Bz,mx,8482.888449928545,1.1813726121209374e-22
Bz,mx,8484.93153481533,4.2844299775705405e-23
Bz,mx,8486.974619702114,2.0571075524537922e-23
Bz,mx,8489.017704588898,3.6387529571599894e-23
Bz,mx,8491.060789475681,1.6807924694413894e-22
Bz,mx,8493.103874362467,2.3056870688520324e-22
Bz,mx,8495.146959249252,1.82053895274571e-23
Bz,mx,8497.190044136036,1.3166549344060284e-22
Bz,mx,8499.23312902282,1.491990053999611e-22
Bz,mx,8501.276213909605,4.863442227080801e-23
Bz,mx,8503.319298796388,1.7958784431768007e-22
Bz,mx,8505.362383683172,2.0543478299510032e-22
Bz,mx,8507.405468569958,3.646176360294227e-23
Bz,mx,8509.448553456741,3.5952123658574604e-23
Bz,mx,8511.491638343527,1.0748753131980725e-23
Bz,mx,8513.53472323031,5.624247895384933e-23
Bz,mx,8515.577808117094,1.081948330619433e-23
Bz,mx,8517.62089300388,1.4463377954669897e-22
Bz,mx,8519.663977890663,2.2552073299941257e-22
Bz,mx,8521.707062777448,1.4575801961826945e-22
Bz,mx,8523.750147664232,7.044852174687075e-23
Bz,mx,8525.793232551016,4.006801681116775e-23
Bz,mx,8527.836317437801,3.529253773492608e-22
Bz,mx,8529.879402324585,2.3585245411469044e-22
Bz,mx,8531.922487211368,4.786526040650107e-23
Bz,mx,8533.965572098154,2.3045279859804782e-23
Bz,mx,8536.008656984937,1.2125966775076975e-22
Bz,mx,8538.051741871723,1.1517329056329486e-22
Bz,mx,8540.094826758506,1.8448309033137117e-22
Bz,mx,8542.13791164529,9.595305412662464e-22
Bz,mx,8544.180996532075,7.453994395599611e-22
Bz,mx,8546.22408141886,4.56478181950491e-22
Bz,mx,8548.267166305644,2.41229385325315e-22
Bz,mx,8550.310251192428,4.879939693908251e-23
Bz,mx,8552.353336079212,5.47758697027832e-23
Bz,mx,8554.396420965997,3.260298473305184e-24
Bz,mx,8556.43950585278,1.650538600714882e-22
Bz,mx,8558.482590739564,1.6448611303522567e-23
Bz,mx,8560.52567562635,3.610216906899251e-22
Bz,mx,8562.568760513135,3.4100639331108514e-22
Bz,mx,8564.611845399919,2.6269943886584157e-22
Bz,mx,8566.654930286702,4.324314498120852e-22
Bz,mx,8568.698015173486,2.457443169148474e-22
Bz,mx,8570.741100060271,2.478737976394035e-23
Bz,mx,8572.784184947057,1.0512635113017456e-23
Bz,mx,8574.82726983384,2.039715395709488e-23
Bz,mx,8576.870354720624,2.287473102697551e-22
Bz,mx,8578.91343960741,4.1276705002000557e-22
Bz,mx,8580.956524494193,6.384493040563276e-22
Bz,mx,8582.999609380977,1.3595286965513895e-21
Bz,mx,8585.04269426776,1.3345344408837985e-21
Bz,mx,8587.085779154546,1.632714103388208e-21
Bz,mx,8589.128864041331,5.739257603490151e-23
Bz,mx,8591.171948928115,1.3027041080022346e-22
Bz,mx,8593.215033814899,6.59054562189972e-22
Bz,mx,8595.258118701684,2.574517120354765e-21
Bz,mx,8597.301203588468,3.916335000471997e-21
Bz,mx,8599.344288475253,3.2265387084856395e-21
Bz,mx,8601.387373362037,4.273420811380724e-22
Bz,mx,8603.43045824882,4.4817962021751965e-21
Bz,mx,8605.473543135606,3.565301176273232e-21
Bz,mx,8607.51662802239,2.1303152912047235e-21
Bz,mx,8609.559712909173,1.4740364969074151e-21
Bz,mx,8611.602797795958,2.785928936900753e-21
Bz,mx,8613.645882682742,3.153252784084783e-21
Bz,mx,8615.688967569527,1.2068570339823041e-21
Bz,mx,8617.732052456311,2.273500223442573e-21
Bz,mx,8619.775137343095,5.802104487457083e-21
Bz,mx,8621.81822222988,3.1018445026594057e-21
Bz,mx,8623.861307116664,1.5526344453670392e-21
Bz,mx,8625.90439200345,7.325185374122379e-22
Bz,mx,8627.947476890233,1.2335599385356135e-22
Bz,mx,8629.990561777016,1.4768446805828634e-22
Bz,mx,8632.033646663802,8.847890711795769e-23
Bz,mx,8634.076731550585,7.161773414953092e-22
Bz,mx,8636.119816437369,2.143202753243966e-22
Bz,mx,8638.162901324155,7.512103871749822e-22
Bz,mx,8640.205986210938,9.482869690352568e-24
Bz,mx,8642.249071097724,3.9334366084460924e-22
Bz,mx,8644.292155984507,6.83364136348632e-22
Bz,mx,8646.33524087129,8.72534858204349e-24
Bz,mx,8648.378325758076,8.960940321989013e-22
Bz,mx,8650.42141064486,1.3585310920062356e-21
Bz,mx,8652.464495531645,7.755036616837128e-22
Bz,mx,8654.507580418429,3.3658156679978646e-22
Bz,mx,8656.550665305213,5.268451195693531e-23
Bz,mx,8658.593750191998,5.50729404932623e-22
Bz,mx,8660.636835078782,1.6463116172066739e-21
Bz,mx,8662.679919965565,1.1661390987683568e-21
Bz,mx,8664.72300485235,1.950777137124289e-22
Bz,mx,8666.766089739136,1.251066061048814e-23
Bz,mx,8668.80917462592,1.4550391107268411e-22
Bz,mx,8670.852259512703,3.719950606045698e-22
Bz,mx,8672.895344399489,9.513044841130592e-22
Bz,mx,8674.938429286272,6.674200261818014e-22
Bz,mx,8676.981514173056,2.0969700663877756e-22
Bz,mx,8679.024599059841,1.3834933560769373e-22
Bz,mx,8681.067683946625,4.341461887041707e-23
Bz,mx,8683.11076883341,2.3811173219019855e-22
Bz,mx,8685.153853720194,1.1963641626803913e-22
Bz,mx,8687.196938606978,3.504769101963379e-23
Bz,mx,8689.240023493763,4.337383441934365e-23
Bz,mx,8691.283108380547,5.372153438441297e-22
Bz,mx,8693.326193267332,1.1179321966065852e-21
Bz,mx,8695.369278154116,2.3581376414048063e-22
Bz,mx,8697.4123630409,1.4634525348175082e-23
Bz,mx,8699.455447927685,1.5265071046963377e-23
Bz,mx,8701.498532814468,8.447714559084189e-23
Bz,mx,8703.541617701254,1.9876895872257325e-22
Bz,mx,8705.584702588038,4.8148891789660266e-23
Bz,mx,8707.627787474821,2.9008674761751096e-22
Bz,mx,8709.670872361607,1.2645335882621375e-22
Bz,mx,8711.71395724839,9.531806924143252e-24
Bz,mx,8713.757042135174,1.6465564271672256e-22
Bz,mx,8715.80012702196,4.572416242923715e-22
Bz,mx,8717.843211908743,2.155635032653214e-22
Bz,mx,8719.886296795528,1.1012120524270146e-22
Bz,mx,8721.929381682312,2.185558290668672e-22
Bz,mx,8723.972466569096,1.3992094512578986e-22
Bz,mx,8726.015551455881,6.306708772440054e-24
Bz,mx,8728.058636342665,1.4985475161701403e-22
Bz,mx,8730.10172122945,1.3941047875350837e-22
Bz,mx,8732.144806116234,7.892522355142695e-23
Bz,mx,8734.187891003017,1.9123711044793525e-22
Bz,mx,8736.230975889803,3.0212152797830313e-22
Bz,mx,8738.274060776586,1.0099026003707844e-23
Bz,mx,8740.31714566337,2.534258513487438e-22
Bz,mx,8742.360230550155,7.747177759037634e-24
Bz,mx,8744.40331543694,1.3719289568611386e-22
Bz,mx,8746.446400323724,4.2775289932548974e-24
Bz,mx,8748.489485210508,5.368703753398578e-22
Bz,mx,8750.532570097292,5.397515576934545e-22
Bz,mx,8752.575654984077,2.300518810129064e-22
Bz,mx,8754.61873987086,5.289720797827988e-22
Bz,mx,8756.661824757646,3.852336110066295e-22
Bz,mx,8758.70490964443,1.3763017985476422e-23
Bz,mx,8760.747994531215,1.3916456936087217e-22
Bz,mx,8762.791079417999,2.4565697689977783e-22
Bz,mx,8764.834164304782,9.67139444420408e-23
Bz,mx,8766.877249191566,5.2373602286914454e-23
Bz,mx,8768.920334078352,1.5667987703366199e-22
Bz,mx,8770.963418965137,1.4007375627810627e-22
Bz,mx,8773.00650385192,1.4568388847135553e-22
Bz,mx,8775.049588738704,2.0919477865975398e-23
Bz,mx,8777.09267362549,3.565229074151965e-22
Bz,mx,8779.135758512273,2.3272102442668254e-22
Bz,mx,8781.178843399057,5.1833504262460454e-23
Bz,mx,8783.221928285842,4.726022624791569e-22
Bz,mx,8785.265013172626,3.396436076890993e-22
Bz,mx,8787.308098059411,2.0967460672227797e-22
Bz,mx,8789.351182946195,2.6532106937550137e-22
Bz,mx,8791.394267832979,7.538147743220434e-23
Bz,mx,8793.437352719764,2.195895731852888e-22
Bz,mx,8795.480437606548,7.615509946091156e-22
Bz,mx,8797.523522493333,5.907341899186476e-22
Bz,mx,8799.566607380115,4.6784575688336905e-23
Bz,mx,8801.6096922669,5.103135939995436e-24
Bz,mx,8803.652777153686,3.1911328117116996e-23
Bz,mx,8805.69586204047,3.1444341546121786e-22
Bz,mx,8807.738946927255,5.030085236087183e-22
Bz,mx,8809.782031814038,2.4517888896228296e-22
Bz,mx,8811.825116700822,8.52768482058177e-23
Bz,mx,8813.868201587606,3.2922047424398922e-22
Bz,mx,8815.911286474391,3.918896393267876e-22
Bz,mx,8817.954371361177,1.9783031690945383e-22
Bz,mx,8819.99745624796,9.193282011725292e-23
Bz,mx,8822.040541134746,2.1656622216721458e-23
Bz,mx,8824.083626021527,1.1281182783899647e-22
Bz,mx,8826.126710908313,1.1246512097469512e-22
Bz,mx,8828.169795795096,2.6708929431043275e-23
Bz,mx,8830.212880681882,4.6561224085436757e-23
Bz,mx,8832.255965568667,1.3974576035514389e-22
Bz,mx,8834.29905045545,2.906318353246474e-22
Bz,mx,8836.342135342235,3.9142000375109965e-22
Bz,mx,8838.385220229018,1.5437201459633815e-22
Bz,mx,8840.428305115804,3.3021880488258754e-23
Bz,mx,8842.471390002589,5.113456538100058e-22
Bz,mx,8844.51447488937,4.1121801165843436e-22
Bz,mx,8846.557559776156,1.0817260447086389e-23
Bz,mx,8848.60064466294,6.516575436172775e-23
Bz,mx,8850.643729549725,3.184614381888243e-23
Bz,mx,8852.686814436509,5.500309838996467e-23
Bz,mx,8854.729899323294,1.2873761910945053e-22
Bz,mx,8856.772984210078,8.579408143065756e-23
Bz,mx,8858.816069096862,2.9492576419379296e-22
Bz,mx,8860.859153983647,2.444088387572368e-23
Bz,mx,8862.90223887043,1.6272413093965475e-22
Bz,mx,8864.945323757216,2.0991620160975822e-23
Bz,mx,8866.988408643998,1.6072065251876924e-22
Bz,mx,8869.031493530783,2.407009564703995e-22
Bz,mx,8871.074578417569,3.036609720157753e-22
Bz,mx,8873.117663304352,3.8570389787652067e-22
Bz,mx,8875.160748191138,4.684001110878789e-22
Bz,mx,8877.20383307792,3.239813239174985e-22
Bz,mx,8879.246917964705,1.3251025628390126e-22
Bz,mx,8881.29000285149,5.7495989290251555e-22
Bz,mx,8883.333087738274,3.6896093639441128e-22
Bz,mx,8885.37617262506,2.8339202990009044e-23
Bz,mx,8887.419257511843,1.1342646641597274e-23
Bz,mx,8889.462342398627,1.9446945946513192e-23
Bz,mx,8891.50542728541,1.3552044893488246e-22
Bz,mx,8893.548512172196,1.6974939146310965e-22
Bz,mx,8895.591597058981,1.0538713548623383e-22
Bz,mx,8897.634681945765,1.2861070583029764e-23
Bz,mx,8899.677766832549,1.1266466810079621e-22
Bz,mx,8901.720851719332,1.8170717004148189e-22
Bz,mx,8903.763936606118,2.5874112367903403e-22
Bz,mx,8905.807021492901,2.1279941846747455e-22
Bz,mx,8907.850106379687,9.613972669256033e-23
Bz,mx,8909.893191266472,8.185495296420033e-24
Bz,mx,8911.936276153254,2.5467963490310308e-23
Bz,mx,8913.97936104004,1.118732702199295e-22
Bz,mx,8916.022445926823,2.234179536966586e-22
Bz,mx,8918.065530813608,3.1638912372317984e-22
Bz,mx,8920.108615700392,1.4828791556204547e-22
Bz,mx,8922.151700587176,1.981358003955056e-22
Bz,mx,8924.194785473961,3.774588535183493e-22
Bz,mx,8926.237870360745,9.948229477046386e-22
Bz,mx,8928.28095524753,5.004589044233587e-22
Bz,mx,8930.324040134314,7.388590972669388e-23
Bz,mx,8932.367125021097,3.378751174239339e-23
Bz,mx,8934.410209907883,2.982389492651565e-23
Bz,mx,8936.453294794666,2.460158217428001e-23
Bz,mx,8938.496379681452,3.010504875244015e-23
Bz,mx,8940.539464568235,5.1210099650624674e-23
Bz,mx,8942.58254945502,1.9758781626291081e-23
Bz,mx,8944.625634341803,3.726126276205732e-22
Bz,mx,8946.668719228588,6.046343976830737e-22
Bz,mx,8948.711804115374,1.083473134429989e-22
Bz,mx,8950.754889002157,2.4921547710243753e-22
Bz,mx,8952.797973888943,1.5874516417199728e-22
Bz,mx,8954.841058775724,7.607047220064746e-23
Bz,mx,8956.88414366251,7.902176191487817e-22
Bz,mx,8958.927228549293,3.4849552504791895e-22
Bz,mx,8960.970313436079,3.604808254792735e-22
Bz,mx,8963.013398322864,4.601571421745236e-22
Bz,mx,8965.056483209648,8.497408651867159e-22
Bz,mx,8967.099568096432,1.6431060634597955e-21
Bz,mx,8969.142652983215,6.194229717781944e-22
Bz,mx,8971.18573787,1.09382091755552e-21
Bz,mx,8973.228822756786,3.3881005352226227e-21
Bz,mx,8975.27190764357,1.3230376490331444e-21
Bz,mx,8977.314992530353,6.324991380912745e-22
Bz,mx,8979.358077417137,1.706581800278401e-21
Bz,mx,8981.401162303922,5.384830583824928e-22
Bz,mx,8983.444247190706,1.275356796811185e-22
Bz,mx,8985.487332077491,1.2341834963049934e-22
Bz,mx,8987.530416964277,8.71359020060118e-22
Bz,mx,8989.573501851059,6.016381342803523e-22
Bz,mx,8991.616586737844,2.0612200678117815e-23
Bz,mx,8993.659671624628,1.1515476457939027e-24
Bz,mx,8995.702756511413,2.09222175304862e-22
Bz,mx,8997.745841398197,1.2624505659456925e-22
Bz,mx,8999.78892628498,8.67023238054114e-22
Bz,mx,9001.832011171766,1.2790162077134735e-21
Bz,mx,9003.87509605855,9.81347278162514e-22
Bz,mx,9005.918180945335,7.346110819193585e-23
Bz,mx,9007.961265832118,3.3586721376571255e-22
Bz,mx,9010.004350718902,4.225573714358966e-23
Bz,mx,9012.047435605686,2.6105915630660555e-22
Bz,mx,9014.090520492471,8.096617083070703e-22
Bz,mx,9016.133605379257,1.0721652974974288e-22
Bz,mx,9018.17669026604,8.49602013493062e-23
Bz,mx,9020.219775152826,9.398491061116801e-23
Bz,mx,9022.262860039607,1.113047893920259e-22
Bz,mx,9024.305944926393,5.391248575757709e-23
Bz,mx,9026.349029813178,3.6067795590533494e-22
Bz,mx,9028.392114699962,3.234979168554615e-22
Bz,mx,9030.435199586747,2.0054795630662253e-22
Bz,mx,9032.47828447353,3.274721870204877e-23
Bz,mx,9034.521369360315,1.908732526792497e-22
Bz,mx,9036.564454247098,3.6314726059132204e-22
Bz,mx,9038.607539133884,1.276396403186996e-22
Bz,mx,9040.650624020669,2.052683379544918e-22
Bz,mx,9042.69370890745,6.008813840367917e-23
Bz,mx,9044.736793794236,9.05668655395777e-24
Bz,mx,9046.77987868102,1.7667211879861064e-22
Bz,mx,9048.822963567805,1.9023906157862543e-22
Bz,mx,9050.866048454589,3.299673861363205e-23
Bz,mx,9052.909133341374,3.7224692026243474e-25
Bz,mx,9054.952218228158,1.274168115719131e-22
Bz,mx,9056.995303114942,4.675348013284801e-23
Bz,mx,9059.038388001727,1.7232654227718673e-23
Bz,mx,9061.08147288851,1.4059751417857584e-22
Bz,mx,9063.124557775296,2.2854590450334157e-22
Bz,mx,9065.16764266208,8.783887447836298e-23
Bz,mx,9067.210727548863,3.818109288822213e-23
Bz,mx,9069.253812435649,2.5534173895312235e-22
Bz,mx,9071.296897322432,6.213239085218406e-23
Bz,mx,9073.339982209218,1.7902482213863288e-23
Bz,mx,9075.383067096001,6.336245281225458e-24
Bz,mx,9077.426151982785,1.911905231699517e-22
Bz,mx,9079.46923686957,6.460634485231056e-22
Bz,mx,9081.512321756354,3.668910014930887e-22
Bz,mx,9083.55540664314,3.381355611774097e-23
Bz,mx,9085.598491529923,2.37457106801491e-22
Bz,mx,9087.641576416707,2.4938588627523433e-22
Bz,mx,9089.68466130349,6.940424092713384e-23
Bz,mx,9091.727746190276,5.762461762658199e-23
Bz,mx,9093.770831077061,1.3232535090059563e-22
Bz,mx,9095.813915963845,2.3676740694183685e-22
Bz,mx,9097.85700085063,2.438552304576293e-22
Bz,mx,9099.900085737412,3.8768193646217996e-22
Bz,mx,9101.943170624198,2.206415322680717e-22
Bz,mx,9103.986255510981,1.2610073023596615e-22
Bz,mx,9106.029340397767,2.9801440472180147e-22
Bz,mx,9108.072425284552,1.0439167899664105e-22
Bz,mx,9110.115510171334,2.8102685819991923e-23
Bz,mx,9112.15859505812,1.331239179464056e-22
Bz,mx,9114.201679944903,3.127766793884835e-22
Bz,mx,9116.244764831688,2.253715859750785e-22
Bz,mx,9118.287849718474,2.6370488997276515e-22
Bz,mx,9120.330934605256,4.459645494103308e-22
Bz,mx,9122.374019492041,4.0295371648973258e-22
Bz,mx,9124.417104378825,1.0277015415199087e-22
Bz,mx,9126.46018926561,6.018799252882092e-23
Bz,mx,9128.503274152394,4.604075736841477e-22
Bz,mx,9130.54635903918,4.2817825723242805e-22
Bz,mx,9132.589443925963,2.863309908102325e-22
Bz,mx,9134.632528812746,3.7791007045005794e-22
Bz,mx,9136.675613699532,2.147006724082732e-23
Bz,mx,9138.718698586315,3.2559718004483914e-22
Bz,mx,9140.7617834731,4.349198920800103e-22
Bz,mx,9142.804868359883,2.519310156080784e-22
Bz,mx,9144.847953246668,1.32811708169745e-22
Bz,mx,9146.891038133454,2.2844846619919316e-22
Bz,mx,9148.934123020237,2.6197575510448356e-22
Bz,mx,9150.977207907023,3.0527032113336737e-22
Bz,mx,9153.020292793804,1.4645158171757633e-22
Bz,mx,9155.06337768059,7.070182499742645e-23
Bz,mx,9157.106462567375,1.2075285810968752e-23
Bz,mx,9159.149547454159,6.588171496278413e-23
Bz,mx,9161.192632340944,9.408904607429444e-23
Bz,mx,9163.235717227728,1.259166598013957e-23
Bz,mx,9165.278802114512,7.533490870352913e-24
Bz,mx,9167.321887001295,1.748170774139876e-23
Bz,mx,9169.36497188808,2.3817770510019923e-22
Bz,mx,9171.408056774866,2.6321851525681514e-22
Bz,mx,9173.45114166165,1.7429029955125296e-22
Bz,mx,9175.494226548433,1.7066844879219524e-22
Bz,mx,9177.537311435217,7.698417640446076e-23
Bz,mx,9179.580396322002,3.8801151703085146e-23
Bz,mx,9181.623481208786,2.642719706169542e-22
Bz,mx,9183.666566095571,1.192200547197349e-22
Bz,mx,9185.709650982357,2.4453942203533383e-23
Bz,mx,9187.752735869139,5.903914656538067e-23
Bz,mx,9189.795820755924,4.67233198797777e-23
Bz,mx,9191.838905642708,1.5028565958925775e-23
Bz,mx,9193.881990529493,1.537245799204696e-23
Bz,mx,9195.925075416277,7.740000283241734e-24
