source,freq_ghz,dataset,preferred,window,start_frac,end_frac,duration_ns,slope_nj_per_s,background_slope_nj_per_s,corrected_slope_nj_per_s,r2,n_points,delta_e_aj,data_path
srcX,700.0,srcX_02ns,True,10_100,0.1,1.0,0.2,0.4761442709942929,0.019204727045225918,0.456939543949067,0.15151217210445722,181,0.17867089999999974,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
srcX,700.0,srcX_02ns,True,20_100,0.2,1.0,0.2,-0.002959968841557359,0.009915232723355077,-0.012875201564912436,1.0021843004026643e-05,161,0.09865399999999983,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
srcX,700.0,srcX_02ns,True,30_100,0.3,1.0,0.2,-0.04432760969658504,0.0024053129798822922,-0.04673292267646733,0.001909313252111411,141,-0.033228600000000316,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
srcX,700.0,srcX_02ns,True,40_100,0.4,1.0,0.2,-0.10739265451165865,-0.001892966313059807,-0.10549968819859884,0.01052519142838515,121,0.03313899999999988,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
srcX,700.0,srcX_02ns,True,50_100,0.5,1.0,0.2,-0.23119720116263062,-0.003781098058550842,-0.22741610310407978,0.04194935464316607,101,-0.03030600000000029,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
srcX,800.0,srcX_02ns,True,00_100,0.0,1.0,0.2,0.7770414632780985,0.016614866149376545,0.760426597128722,0.19122211485163354,201,0.6572157999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
srcX,800.0,srcX_02ns,True,10_100,0.1,1.0,0.2,0.09847642636535149,0.019204727045225918,0.07927169932012557,0.010370036971129148,181,0.11144929999999989,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
srcX,800.0,srcX_02ns,True,20_100,0.2,1.0,0.2,0.20744585649982603,0.009915232723355077,0.19753062377647096,0.03896275495600576,161,0.018218799999999938,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
srcX,800.0,srcX_02ns,True,30_100,0.3,1.0,0.2,0.314030897087854,0.0024053129798822922,0.3116255841079717,0.07578068798095239,141,0.004820200000000082,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
srcX,800.0,srcX_02ns,True,40_100,0.4,1.0,0.2,0.011962660809960682,-0.001892966313059807,0.013855627123020488,0.00011459854633133482,121,0.10710339999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f800GHz.out/table.txt
