# t (s)	mx ()	my ()	mz ()	E_total (J)
1.560021815134822e-11	-2.2945403e-09	7.2650908e-09	0.99602956	1.1612439e-18
1.5651435100567908e-11	-2.1324158e-09	7.139206e-09	0.99602956	1.1607852e-18
1.570024734601221e-11	-1.958847e-09	7.0722104e-09	0.99602956	1.1603729e-18
1.5751711807968354e-11	-1.7204285e-09	6.9789885e-09	0.99602956	1.1600759e-18
1.5801077278558462e-11	-1.4839172e-09	6.979704e-09	0.99602956	1.1600279e-18
1.585091070796462e-11	-1.2817383e-09	6.9847106e-09	0.99602956	1.1603137e-18
1.5901046250854845e-11	-1.0414124e-09	7.018089e-09	0.99602956	1.160831e-18
1.5951079401711757e-11	-8.201599e-10	7.0695876e-09	0.99602956	1.1612734e-18
1.600102625001329e-11	-5.5503846e-10	7.2045325e-09	0.9960295	1.1616518e-18
1.605091361851783e-11	-3.6239625e-10	7.440567e-09	0.99602956	1.1619857e-18
1.610084342619915e-11	-2.9182434e-10	7.67231e-09	0.9960296	1.1623561e-18
1.6150930449998723e-11	-1.7929078e-10	7.764339e-09	0.9960295	1.1628532e-18
1.6201319221358254e-11	-3.6239622e-11	7.958413e-09	0.9960295	1.1636058e-18
1.625190543314104e-11	1.9073486e-11	8.176803e-09	0.99602944	1.1645385e-18
1.6302134444068725e-11	1.1444092e-11	8.36277e-09	0.99602944	1.1651725e-18
1.6351938193716692e-11	1.5974045e-11	8.533001e-09	0.99602944	1.1654621e-18
1.640143642726428e-11	-7.7456236e-11	8.63266e-09	0.9960294	1.1655159e-18
1.645072423170165e-11	-1.411438e-10	8.6231235e-09	0.9960294	1.1654148e-18
1.6502332432733414e-11	-1.2111664e-10	8.510828e-09	0.9960294	1.1652053e-18
1.6551427814694735e-11	1.9073486e-12	8.457183e-09	0.9960294	1.1649685e-18
1.6600540750620004e-11	1.3923646e-10	8.461952e-09	0.9960294	1.1647442e-18
1.6652199213808086e-11	3.0040742e-10	8.517742e-09	0.9960294	1.164574e-18
1.6701595488591206e-11	4.1389464e-10	8.533955e-09	0.99602944	1.1645548e-18
1.6751351093599016e-11	5.741119e-10	8.580208e-09	0.9960294	1.164808e-18
1.6801457586268227e-11	7.2288514e-10	8.669853e-09	0.99602944	1.1653466e-18
1.6852140894396814e-11	9.098053e-10	8.758545e-09	0.99602944	1.1664016e-18
1.6901108693733032e-11	1.0223389e-09	8.917093e-09	0.99602944	1.168253e-18
1.695091736943225e-11	1.1405945e-09	9.050369e-09	0.9960294	1.1711586e-18
1.700104012984823e-11	1.2264252e-09	9.273529e-09	0.9960293	1.1746038e-18
1.705090670305405e-11	1.2016297e-09	9.453774e-09	0.9960293	1.1778275e-18
1.7100237696895813e-11	1.1444092e-09	9.63831e-09	0.99602926	1.180422e-18
1.7151835085641356e-11	9.651184e-10	9.832382e-09	0.9960292	1.1827923e-18
1.720052586743516e-11	7.6198575e-10	9.916067e-09	0.9960292	1.1846784e-18
1.725159647159721e-11	4.997253e-10	1.000309e-08	0.99602914	1.1864731e-18
1.7300171422637497e-11	2.746582e-10	1.0035515e-08	0.99602914	1.188285e-18
1.7351397085681583e-11	1.3351441e-11	1.01089475e-08	0.996029	1.1903542e-18
1.740223823023382e-11	-2.5749206e-10	1.00660325e-08	0.996029	1.191963e-18
1.745240545880251e-11	-4.768372e-10	1.01509094e-08	0.996029	1.1927788e-18
1.7502083859850422e-11	-7.3814393e-10	1.0183811e-08	0.996029	1.1930566e-18
1.755163568180715e-11	-1.0585784e-09	1.0211944e-08	0.996029	1.1932019e-18
1.7601365260071467e-11	-1.3713837e-09	1.0040283e-08	0.99602896	1.193537e-18
1.7651105990734027e-11	-1.5392303e-09	9.860277e-09	0.9960289	1.1938898e-18
1.7700055183316624e-11	-1.7757416e-09	9.654999e-09	0.9960289	1.1934445e-18
1.775069189899254e-11	-1.8806459e-09	9.3870165e-09	0.996029	1.1923137e-18
1.7800692915324266e-11	-1.9435882e-09	9.140015e-09	0.996029	1.1907107e-18
1.7850180732481547e-11	-1.9712447e-09	8.867263e-09	0.996029	1.1887882e-18
1.7901601024087297e-11	-1.991272e-09	8.609295e-09	0.99602914	1.1865577e-18
1.7950365208551572e-11	-1.9817352e-09	8.387565e-09	0.99602914	1.184301e-18
1.8001224407041525e-11	-1.9569397e-09	8.123398e-09	0.9960292	1.1818778e-18
1.8051970294925258e-11	-1.8405915e-09	7.939339e-09	0.99602914	1.1794622e-18
1.810042831207965e-11	-1.6788244e-09	7.704497e-09	0.99602926	1.1772234e-18
1.8151341677670565e-11	-1.3961792e-09	7.514e-09	0.99602926	1.1750055e-18
1.8200193923021947e-11	-1.1787414e-09	7.3394775e-09	0.9960293	1.1730585e-18
1.8251758015269572e-11	-8.630753e-10	7.13253e-09	0.9960293	1.1712525e-18
1.830145572299709e-11	-5.283356e-10	6.966114e-09	0.9960294	1.1698107e-18
1.8351798328344643e-11	-7.629394e-11	6.8807604e-09	0.9960294	1.1687588e-18
1.8400571403711455e-11	3.0708314e-10	6.9036483e-09	0.9960294	1.1683009e-18
1.8450412317866394e-11	6.1035155e-10	6.9189072e-09	0.9960294	1.168661e-18
1.85016012098102e-11	9.0408325e-10	6.907463e-09	0.9960294	1.1703097e-18
1.8551330738096484e-11	1.0585784e-09	6.9260597e-09	0.9960293	1.1732094e-18
1.8600541441548757e-11	1.2111664e-09	6.9847106e-09	0.99602926	1.175541e-18
1.8651608746530496e-11	1.3408661e-09	7.1048736e-09	0.9960293	1.177182e-18
1.8702125886296183e-11	1.4438629e-09	7.2860717e-09	0.99602926	1.1782469e-18
1.8752364926515693e-11	1.4724731e-09	7.531166e-09	0.99602926	1.1790373e-18
1.880006619732408e-11	1.4381408e-09	7.648468e-09	0.99602926	1.1797685e-18
1.8850209938349227e-11	1.4629364e-09	7.837295e-09	0.99602926	1.1804766e-18
1.890030549009143e-11	1.4343262e-09	8.120537e-09	0.9960292	1.1811407e-18
1.8950451718426526e-11	1.317978e-09	8.4118845e-09	0.9960292	1.1818628e-18
1.9000468052229665e-11	1.1730195e-09	8.654356e-09	0.99602914	1.1824603e-18
1.9052369871896167e-11	1.1043548e-09	8.861542e-09	0.9960292	1.1824967e-18
1.9101379341048685e-11	1.0948181e-09	8.990288e-09	0.9960292	1.1821602e-18
1.9150039734596894e-11	1.2111664e-09	9.0484615e-09	0.9960292	1.1815394e-18
1.9200531691189246e-11	1.3904572e-09	9.120941e-09	0.9960292	1.1804452e-18
1.9250514701970155e-11	1.6345978e-09	9.08184e-09	0.99602926	1.1790231e-18
1.9300219417769308e-11	1.9950868e-09	9.056091e-09	0.9960292	1.1774539e-18
1.9352254050392342e-11	2.2392272e-09	9.072781e-09	0.99602926	1.1758206e-18
1.940203201733879e-11	2.4271012e-09	9.054184e-09	0.99602926	1.1743499e-18
1.945202534773712e-11	2.6750564e-09	8.994102e-09	0.99602926	1.1730302e-18
1.9502299087003645e-11	2.878189e-09	8.9912415e-09	0.9960293	1.1719005e-18
1.95504983294997e-11	3.1089782e-09	8.9788434e-09	0.9960294	1.1710414e-18
1.960149992259311e-11	3.303528e-09	9.077072e-09	0.9960293	1.1704068e-18
1.9650512933606545e-11	3.408432e-09	9.204626e-09	0.9960293	1.1701213e-18
1.9700031504659304e-11	3.4255982e-09	9.307861e-09	0.9960294	1.1702273e-18
1.9750070302265614e-11	3.4198762e-09	9.3736645e-09	0.9960293	1.1707758e-18
1.9800603090566433e-11	3.4656524e-09	9.426356e-09	0.9960293	1.1717912e-18
1.985144913080313e-11	3.4971237e-09	9.492397e-09	0.9960293	1.1731367e-18
1.9902367982974203e-11	3.4923553e-09	9.575844e-09	0.99602926	1.1745831e-18
1.995061394663441e-11	3.5127699e-09	9.604454e-09	0.9960293	1.1758439e-18
2.0001225409849238e-11	3.6506653e-09	9.653092e-09	0.99602926	1.1770055e-18
2.0051840550489473e-11	3.726959e-09	9.7723e-09	0.9960292	1.1781872e-18
2.010002345651979e-11	3.818512e-09	9.815216e-09	0.9960292	1.1794319e-18
2.0150876331216967e-11	3.9024353e-09	9.934426e-09	0.9960292	1.1809135e-18
2.0201848082152508e-11	3.9424894e-09	1.0020018e-08	0.9960292	1.1825606e-18
2.0250441474466577e-11	3.9787293e-09	1.0118485e-08	0.99602914	1.184362e-18
2.0301739092194526e-11	3.9634704e-09	1.0194301e-08	0.99602914	1.1864845e-18
2.0350533475996605e-11	4.041672e-09	1.0196686e-08	0.996029	1.1886286e-18
2.040190313329108e-11	4.0283203e-09	1.0294914e-08	0.996029	1.190947e-18
2.045057755435467e-11	4.06456e-09	1.0289193e-08	0.996029	1.1930251e-18
2.050124355952682e-11	4.0750505e-09	1.0416031e-08	0.9960289	1.1944983e-18
2.0551210157830446e-11	4.047394e-09	1.0426521e-08	0.996029	1.1951412e-18
2.0600509160073525e-11	4.061699e-09	1.049614e-08	0.9960289	1.1950646e-18
2.065157806648736e-11	4.052162e-09	1.0510683e-08	0.9960289	1.194316e-18
2.0702136806825878e-11	4.1990282e-09	1.05743405e-08	0.99602896	1.1931362e-18
2.075233536139094e-11	4.2915342e-09	1.0737419e-08	0.996029	1.1916886e-18
2.0802242166011954e-11	4.4393538e-09	1.0947227e-08	0.9960291	1.1900494e-18
2.0851912196674685e-11	4.570961e-09	1.1203289e-08	0.99602914	1.1882759e-18
2.0901356545231478e-11	4.6863557e-09	1.1512756e-08	0.99602914	1.1863906e-18
2.0950651776636278e-11	4.8007966e-09	1.184082e-08	0.99602914	1.1844515e-18
2.100224641954013e-11	4.957199e-09	1.2225628e-08	0.9960292	1.1824337e-18
2.105151972711292e-11	5.0392153e-09	1.2606144e-08	0.9960292	1.1805611e-18
2.1100861345708634e-11	5.031586e-09	1.3083458e-08	0.9960292	1.1787647e-18
2.1150340996622604e-11	4.8980713e-09	1.3391256e-08	0.9960292	1.1770809e-18
2.1200077761833894e-11	4.8542024e-09	1.3645172e-08	0.9960292	1.1755759e-18
2.1250219814242575e-11	4.743576e-09	1.392889e-08	0.99602926	1.1743399e-18
2.1300977209010752e-11	4.5911372e-09	1.41334535e-08	0.99602926	1.173522e-18
2.1352236989584237e-11	4.4136046e-09	1.4354706e-08	0.99602926	1.1730671e-18
2.140093670389404e-11	4.184723e-09	1.4514685e-08	0.99602926	1.1725492e-18
2.1452083270685105e-11	3.950119e-09	1.4574527e-08	0.99602926	1.1720174e-18
2.1500918595675125e-11	3.8022994e-09	1.4647484e-08	0.99602926	1.171605e-18
2.1552426082148e-11	3.586769e-09	1.46713255e-08	0.99602926	1.1713463e-18
2.160178101649731e-11	3.4132004e-09	1.46427155e-08	0.9960293	1.1713347e-18
2.165131625247957e-11	3.2691956e-09	1.4702797e-08	0.99602926	1.1714696e-18
2.170099909586993e-11	3.080368e-09	1.4771461e-08	0.99602926	1.1717298e-18
2.1750925544796138e-11	2.8886795e-09	1.47838595e-08	0.99602926	1.1722035e-18
2.1801038870431082e-11	2.691269e-09	1.478672e-08	0.99602926	1.1728515e-18
2.1850950220375846e-11	2.5615692e-09	1.4732361e-08	0.99602926	1.1733208e-18
2.1900736889847585e-11	2.4623872e-09	1.4680863e-08	0.99602926	1.1736812e-18
2.1950224572392378e-11	2.368927e-09	1.4663696e-08	0.99602926	1.1737865e-18
2.2001722679193788e-11	2.2220612e-09	1.4672279e-08	0.9960292	1.1735189e-18
2.2050382540097408e-11	2.008438e-09	1.4722824e-08	0.99602926	1.172977e-18
2.2101193414960606e-11	1.8081665e-09	1.4648199e-08	0.99602926	1.1722131e-18
2.2151856459532384e-11	1.6412735e-09	1.46141055e-08	0.99602926	1.1713577e-18
2.2200046460506836e-11	1.5468598e-09	1.4653445e-08	0.99602926	1.1705125e-18
2.2250648534984212e-11	1.3637542e-09	1.4689445e-08	0.9960294	1.1696362e-18
2.2301273625514032e-11	1.1959076e-09	1.4787674e-08	0.9960293	1.1687837e-18
2.2351988733769897e-11	1.0204315e-09	1.48267745e-08	0.9960294	1.167998e-18
2.2400478579661218e-11	9.059906e-10	1.4936447e-08	0.9960293	1.1673773e-18
2.2451740634871292e-11	8.163452e-10	1.4971732e-08	0.9960294	1.1669663e-18
2.250068594982195e-11	6.828308e-10	1.5130997e-08	0.9960293	1.1666625e-18
2.255209169377251e-11	5.2642823e-10	1.5182257e-08	0.9960293	1.166354e-18
2.260112143589659e-11	4.8065185e-10	1.5310288e-08	0.9960294	1.1661138e-18
2.2650319190210803e-11	3.528595e-10	1.5415191e-08	0.9960293	1.1659948e-18
2.2702213750818004e-11	2.8419495e-10	1.5546084e-08	0.9960294	1.1660463e-18
2.275181794986283e-11	1.3828277e-10	1.5640259e-08	0.9960294	1.1662354e-18
2.2801292593174682e-11	-1.04904176e-11	1.5640497e-08	0.9960294	1.1663246e-18
2.285050439712794e-11	-9.155274e-11	1.560688e-08	0.99602944	1.1662165e-18
2.290192597170366e-11	-2.040863e-10	1.5519142e-08	0.9960294	1.1659239e-18
2.295081248230511e-11	-2.9754638e-10	1.5522957e-08	0.99602944	1.165586e-18
2.3002262168577452e-11	-4.1389464e-10	1.5445709e-08	0.9960294	1.1653156e-18
2.30516094249989e-11	-5.121231e-10	1.5348911e-08	0.9960294	1.1653097e-18
2.3101513812060207e-11	-6.6947936e-10	1.5300751e-08	0.99602944	1.1657404e-18
2.315217367178804e-11	-7.944107e-10	1.5206338e-08	0.9960294	1.1668433e-18
2.3201179747788658e-11	-9.231567e-10	1.5187263e-08	0.9960294	1.1688192e-18
2.3251058431696024e-11	-1.1310577e-09	1.5146494e-08	0.9960294	1.1719251e-18
2.330096123250534e-11	-1.3427734e-09	1.503849e-08	0.9960293	1.1751857e-18
2.3350388102958835e-11	-1.5563965e-09	1.4874458e-08	0.99602926	1.1779134e-18
2.3401757591738625e-11	-1.6307831e-09	1.4763832e-08	0.9960292	1.1800207e-18
2.3450000316414263e-11	-1.8043518e-09	1.4698029e-08	0.9960292	1.1813959e-18
2.3500492710797928e-11	-1.9264221e-09	1.4539719e-08	0.9960292	1.1825373e-18
2.3550858260408994e-11	-2.0132065e-09	1.44448284e-08	0.99602914	1.1835532e-18
2.3601020489160854e-11	-2.1018982e-09	1.4358759e-08	0.99602914	1.1843606e-18
2.365082812770402e-11	-2.1266937e-09	1.4222145e-08	0.9960291	1.1848055e-18
2.370050256686131e-11	-2.199173e-09	1.4217377e-08	0.99602914	1.1851179e-18
2.3750291942868347e-11	-2.301216e-09	1.4087677e-08	0.99602914	1.1855482e-18
2.38003845131984e-11	-2.3403168e-09	1.39780045e-08	0.99602914	1.1862989e-18
2.3850455006604483e-11	-2.3937226e-09	1.3905526e-08	0.99602914	1.1870311e-18
2.390035784366486e-11	-2.456665e-09	1.3762474e-08	0.99602914	1.1875887e-18
2.3950261041354062e-11	-2.4795532e-09	1.3632774e-08	0.9960291	1.1881505e-18
2.4000257727080738e-11	-2.4871827e-09	1.3492584e-08	0.996029	1.1888179e-18
2.405028077326837e-11	-2.5681852e-09	1.332593e-08	0.9960291	1.189518e-18
2.410036734878543e-11	-2.5978089e-09	1.3129235e-08	0.996029	1.190295e-18
2.4150536202381477e-11	-2.6226044e-09	1.2851715e-08	0.996029	1.191172e-18
2.4200269157085616e-11	-2.5863647e-09	1.2604237e-08	0.9960291	1.1915744e-18
2.4252038821099773e-11	-2.4929048e-09	1.2293816e-08	0.996029	1.1915334e-18
2.430105869231176e-11	-2.3059845e-09	1.2119293e-08	0.9960291	1.1912189e-18
2.4352349498170452e-11	-2.140999e-09	1.1933326e-08	0.9960291	1.1907243e-18
2.4401119123006272e-11	-2.020836e-09	1.18598935e-08	0.9960291	1.1901839e-18
2.4452302477470878e-11	-1.9168853e-09	1.16901395e-08	0.9960291	1.1895989e-18
2.4501073121766452e-11	-1.8081665e-09	1.1616707e-08	0.9960291	1.189067e-18
2.4552382273433686e-11	-1.7242432e-09	1.15203855e-08	0.996029	1.1886002e-18
2.460142350771494e-11	-1.6479492e-09	1.1459351e-08	0.9960291	1.1883167e-18
2.4650703789098344e-11	-1.6403198e-09	1.1409759e-08	0.996029	1.1882589e-18
2.4700223382417677e-11	-1.6174316e-09	1.12800596e-08	0.996029	1.1884354e-18
2.4752040662603614e-11	-1.6117095e-09	1.1120081e-08	0.996029	1.1884462e-18
2.4801021002585475e-11	-1.5239715e-09	1.0961533e-08	0.9960291	1.1881095e-18
2.485209549664216e-11	-1.3236999e-09	1.0858059e-08	0.9960291	1.1874472e-18
2.490043909942626e-11	-1.1405945e-09	1.0819435e-08	0.9960291	1.1865754e-18
2.495092015665941e-11	-9.632111e-10	1.073265e-08	0.996029	1.1854531e-18
2.5001177707689893e-11	-6.313324e-10	1.0629654e-08	0.99602914	1.1841813e-18
2.5051235986884883e-11	-2.8133393e-10	1.0614396e-08	0.99602914	1.1827888e-18
2.51011397550207e-11	5.209446e-11	1.0624886e-08	0.9960291	1.1813157e-18
2.515090243986197e-11	3.967285e-10	1.06725695e-08	0.99602914	1.1797776e-18
2.5200561796170275e-11	7.4005124e-10	1.0740996e-08	0.99602926	1.1782018e-18
2.5250162285674107e-11	1.0719299e-09	1.0897637e-08	0.99602926	1.1766198e-18
2.5302122811844228e-11	1.3961792e-09	1.1055946e-08	0.99602926	1.1749911e-18
2.5351725077520432e-11	1.6422271e-09	1.1234284e-08	0.9960293	1.1734682e-18
2.5401318224761282e-11	1.9493103e-09	1.1425972e-08	0.9960293	1.1719669e-18
2.5450981696563767e-11	2.155304e-09	1.1640549e-08	0.9960294	1.1705307e-18
2.5500832443654814e-11	2.4299622e-09	1.17607115e-08	0.9960293	1.1692225e-18
2.5551010180171346e-11	2.6454925e-09	1.2006521e-08	0.9960294	1.1681204e-18
2.5601623771650932e-11	2.7561187e-09	1.21982096e-08	0.99602944	1.1672949e-18
2.5650253551620953e-11	2.9354095e-09	1.2313842e-08	0.99602944	1.1667907e-18
2.570163938040471e-11	3.135681e-09	1.2433291e-08	0.9960294	1.1664873e-18
2.575070058262093e-11	3.3874512e-09	1.262474e-08	0.99602944	1.1662859e-18
2.580224215499312e-11	3.616333e-09	1.2857437e-08	0.99602944	1.1660949e-18
2.585132545055122e-11	3.8490295e-09	1.3054133e-08	0.9960295	1.1659114e-18
2.5900407501333268e-11	4.032135e-09	1.3320923e-08	0.9960294	1.1657273e-18
2.5951946790931455e-11	4.2839052e-09	1.3543367e-08	0.9960295	1.1655371e-18
2.6001005985188517e-11	4.556656e-09	1.3915062e-08	0.9960295	1.1653379e-18
2.605230601536323e-11	4.673004e-09	1.4362335e-08	0.99602956	1.1649831e-18
2.610102494908634e-11	4.821777e-09	1.46856305e-08	0.99602956	1.1645536e-18
2.615216025020706e-11	4.951477e-09	1.5151024e-08	0.9960295	1.1640932e-18
2.6200959889728393e-11	4.9438476e-09	1.5485286e-08	0.99602956	1.1637226e-18
2.6252410222767457e-11	4.9686433e-09	1.5741348e-08	0.9960295	1.1634773e-18
2.630169123097682e-11	4.9991606e-09	1.5975953e-08	0.9960296	1.1634414e-18
2.6351314331874252e-11	5.062103e-09	1.6198157e-08	0.9960296	1.1636597e-18
2.640132792891307e-11	5.098343e-09	1.6441346e-08	0.99602956	1.1641902e-18
2.645177600074206e-11	5.20134e-09	1.671791e-08	0.9960296	1.1650983e-18
2.650010063154903e-11	5.231857e-09	1.7002106e-08	0.9960295	1.1663468e-18
2.6551250903132442e-11	5.2518843e-09	1.7297745e-08	0.99602956	1.1679691e-18
2.6600064163340776e-11	5.2890776e-09	1.7620563e-08	0.9960295	1.1697819e-18
2.665154855009445e-11	5.2947997e-09	1.802349e-08	0.99602944	1.1718519e-18
2.6702414585847638e-11	5.1937104e-09	1.8438339e-08	0.99602944	1.1732857e-18
2.6750294588477817e-11	5.062103e-09	1.881218e-08	0.9960293	1.1742114e-18
2.6800409616848494e-11	4.9648285e-09	1.913166e-08	0.9960294	1.1749159e-18
2.6850366029764596e-11	4.871547e-09	1.950574e-08	0.9960294	1.1754758e-18
2.690020629060565e-11	4.821777e-09	1.9827366e-08	0.9960293	1.1759312e-18
2.6952391821594202e-11	4.770279e-09	2.028656e-08	0.9960294	1.1762773e-18
2.7001823213390338e-11	4.6195985e-09	2.0726919e-08	0.99602926	1.1763705e-18
2.705073830442577e-11	4.5146944e-09	2.1167756e-08	0.99602926	1.1760369e-18
2.7101538534217798e-11	4.365921e-09	2.1595001e-08	0.9960292	1.1752677e-18
2.715191304404279e-11	4.2648316e-09	2.2013664e-08	0.99602926	1.1742157e-18
2.7202012652986588e-11	4.1656496e-09	2.243042e-08	0.9960293	1.1730039e-18
2.725194439566998e-11	4.053116e-09	2.283907e-08	0.9960293	1.1717085e-18
2.7301781799469858e-11	3.8528443e-09	2.3257256e-08	0.99602926	1.1703806e-18
2.7351512150556117e-11	3.7155152e-09	2.3636103e-08	0.9960293	1.1690151e-18
2.7401144935153996e-11	3.5533905e-09	2.395153e-08	0.9960293	1.1676212e-18
2.7450712867695764e-11	3.3769607e-09	2.4264336e-08	0.9960293	1.1662183e-18
2.7500261851552634e-11	3.2081604e-09	2.4436474e-08	0.9960293	1.1648315e-18
2.7552179130799193e-11	3.1070708e-09	2.461052e-08	0.9960294	1.1634105e-18
2.760181379851037e-11	3.0059815e-09	2.4735451e-08	0.9960294	1.1621162e-18
2.7651574608008938e-11	2.8820037e-09	2.4792671e-08	0.99602944	1.1609067e-18
2.7701497214427012e-11	2.8591156e-09	2.4798393e-08	0.9960294	1.1597968e-18
2.7751528626190766e-11	2.8185547e-09	2.4868966e-08	0.99602944	1.158758e-18
2.780128272316714e-11	2.735138e-09	2.47221e-08	0.99602944	1.1576013e-18
2.7850732638790424e-11	2.74086e-09	2.4558544e-08	0.99602944	1.1563275e-18
2.7902313453832345e-11	2.7885436e-09	2.4375916e-08	0.99602944	1.1549251e-18
2.7951441573684234e-11	2.7685165e-09	2.4136305e-08	0.99602944	1.1535711e-18
2.800056745786293e-11	2.635956e-09	2.3944377e-08	0.99602944	1.1522436e-18
2.805213851284597e-11	2.5138855e-09	2.3662567e-08	0.9960295	1.1509233e-18
2.81015731143282e-11	2.3937226e-09	2.3465157e-08	0.99602944	1.1497685e-18
2.8151306544297188e-11	2.3145676e-09	2.3296357e-08	0.99602956	1.1487545e-18
2.8201434317790892e-11	2.1972657e-09	2.3289203e-08	0.99602956	1.1479215e-18
2.8252053499717947e-11	1.953125e-09	2.3345947e-08	0.99602956	1.1473204e-18
2.8300808345044983e-11	1.7185211e-09	2.3362874e-08	0.99602956	1.1470196e-18
2.8350130132691456e-11	1.5602112e-09	2.3511886e-08	0.99602956	1.1470245e-18
2.8402311379297576e-11	1.3084411e-09	2.3735046e-08	0.9960296	1.1472591e-18
2.8451856316731348e-11	1.0671616e-09	2.4022102e-08	0.99602956	1.1473933e-18
2.8501258251282934e-11	6.8473816e-10	2.4352074e-08	0.99602956	1.1474441e-18
2.855064442774605e-11	2.9373168e-10	2.456379e-08	0.99602956	1.1474854e-18
2.860016886328654e-11	-1.0585785e-10	2.4930953e-08	0.9960296	1.1476084e-18
2.8652433188034847e-11	-6.6184996e-10	2.538085e-08	0.9960296	1.1478977e-18
2.870004450052374e-11	-1.1959076e-09	2.5757075e-08	0.9960296	1.148369e-18
2.875040634801896e-11	-1.9321442e-09	2.613759e-08	0.99602956	1.1490352e-18
2.8800851840086168e-11	-2.6836395e-09	2.6438236e-08	0.9960296	1.1497697e-18
2.885123505652992e-11	-3.5324097e-09	2.6737213e-08	0.9960297	1.1504679e-18
2.8901721707462517e-11	-4.4345856e-09	2.6845456e-08	0.9960296	1.1512507e-18
2.895249262255574e-11	-5.2928923e-09	2.6913643e-08	0.9960297	1.1522611e-18
2.9001083279100586e-11	-6.082535e-09	2.6913643e-08	0.9960297	1.1535326e-18
2.905005040142161e-11	-6.9065096e-09	2.686882e-08	0.9960296	1.1551683e-18
2.9101955306310735e-11	-7.774353e-09	2.6751756e-08	0.9960296	1.1572887e-18
2.915151815058639e-11	-8.600235e-09	2.6594162e-08	0.99602956	1.1596374e-18
2.92012894501554e-11	-9.326577e-09	2.6414872e-08	0.9960295	1.1623074e-18
2.925125289396851e-11	-1.0072708e-08	2.630806e-08	0.9960295	1.1653171e-18
2.930124743892174e-11	-1.0866165e-08	2.617836e-08	0.99602944	1.1684936e-18
2.9350473104510105e-11	-1.1657715e-08	2.6090621e-08	0.9960294	1.1708208e-18
2.9401417867622274e-11	-1.2550354e-08	2.5911332e-08	0.99602944	1.1723411e-18
2.945158706850399e-11	-1.3441086e-08	2.5710106e-08	0.9960294	1.1731008e-18
2.950114211990719e-11	-1.4335632e-08	2.5413513e-08	0.9960294	1.1733091e-18
2.9550271997153154e-11	-1.5165329e-08	2.507782e-08	0.9960293	1.1731653e-18
2.960157352363313e-11	-1.6031265e-08	2.4744034e-08	0.9960294	1.1727941e-18
2.9650271064418923e-11	-1.6918182e-08	2.4326802e-08	0.9960294	1.1723223e-18
2.970132347912967e-11	-1.7799378e-08	2.3734332e-08	0.9960294	1.1717727e-18
2.9752371965738786e-11	-1.8577575e-08	2.3169518e-08	0.99602944	1.1712247e-18
2.980099066475807e-11	-1.9287109e-08	2.2532939e-08	0.99602944	1.1707063e-18
2.9852052851697407e-11	-1.9880295e-08	2.187729e-08	0.99602944	1.1701748e-18
2.990067185918742e-11	-2.037239e-08	2.1339417e-08	0.9960294	1.1696641e-18
2.9951683499993224e-11	-2.0939828e-08	2.0855904e-08	0.99602944	1.1691054e-18
3.00002604501523e-11	-2.1474838e-08	2.037239e-08	0.99602944	1.1685735e-18
3.005130537516737e-11	-2.1953582e-08	1.9928931e-08	0.99602944	1.1680454e-18
3.010004385119474e-11	-2.2504807e-08	1.9518852e-08	0.9960294	1.1676317e-18
3.0151452889021015e-11	-2.3109436e-08	1.909542e-08	0.99602944	1.1673649e-18
3.020065992387535e-11	-2.3755074e-08	1.8601417e-08	0.99602944	1.1672923e-18
3.0250076900937837e-11	-2.440071e-08	1.80645e-08	0.99602944	1.1673806e-18
3.0302022406771926e-11	-2.5047303e-08	1.7419815e-08	0.9960294	1.1675183e-18
3.035151764923776e-11	-2.5627136e-08	1.6791343e-08	0.9960294	1.1676688e-18
3.0401085422059174e-11	-2.6269912e-08	1.6056061e-08	0.99602944	1.1678777e-18
3.045077686249685e-11	-2.6765823e-08	1.5221357e-08	0.9960294	1.168188e-18
3.050063666598179e-11	-2.7147292e-08	1.4364481e-08	0.9960294	1.1686418e-18
3.0550664380928417e-11	-2.745819e-08	1.3594628e-08	0.9960293	1.169245e-18
3.060070958021241e-11	-2.7784347e-08	1.2812614e-08	0.9960294	1.1698695e-18
3.065055657601769e-11	-2.8030396e-08	1.1981964e-08	0.9960294	1.1703227e-18
3.0700226893644196e-11	-2.8274536e-08	1.1220217e-08	0.9960293	1.1706268e-18
3.0752352223979234e-11	-2.8425216e-08	1.0420799e-08	0.9960294	1.1709231e-18
3.080212938379717e-11	-2.8503418e-08	9.738923e-09	0.9960294	1.1713222e-18
3.085218521112331e-11	-2.867794e-08	9.04274e-09	0.99602926	1.1719744e-18
3.090012721541929e-11	-2.8697967e-08	8.3274845e-09	0.9960293	1.1729731e-18
3.095087392145969e-11	-2.8717041e-08	7.598162e-09	0.99602926	1.1743273e-18
3.1001699367921776e-11	-2.8722763e-08	6.8950654e-09	0.99602926	1.1757897e-18
3.1050140555997005e-11	-2.8701782e-08	6.260395e-09	0.99602926	1.177379e-18
3.110138254782761e-11	-2.8709412e-08	5.531311e-09	0.9960292	1.1793833e-18
3.1150150457917707e-11	-2.8612137e-08	4.880905e-09	0.9960292	1.1814409e-18
3.120117574665418e-11	-2.8575897e-08	4.2829513e-09	0.9960291	1.1832684e-18
3.1251906203487785e-11	-2.8547287e-08	3.6349297e-09	0.9960292	1.1847738e-18
3.130216498942659e-11	-2.8547287e-08	3.0374527e-09	0.99602914	1.1857593e-18
